SessionN,StimuliID,RT,Correct,Conf.Resp,Condition,SubjectId
2,21,390,no,s,natural,Subject3
2,21,390,no,s,natural,Subject3
2,32,822,no,s,natural,Subject3
2,32,822,no,s,natural,Subject3
2,35,375,yes,s,natural,Subject3
2,35,375,yes,s,natural,Subject3
2,90,726,yes,s,natural,Subject3
2,90,726,yes,s,natural,Subject3
2,10,323,no,s,natural,Subject3
2,10,323,no,s,natural,Subject3
1,108,794,yes,s,natural,Subject3
1,108,794,yes,s,natural,Subject3
1,49,556,no,l,natural,Subject3
1,49,556,no,l,natural,Subject3
1,45,461,no,s,natural,Subject3
1,45,461,no,s,natural,Subject3
1,18,488,yes,s,natural,Subject3
1,18,488,yes,s,natural,Subject3
1,78,447,no,s,natural,Subject3
1,78,447,no,s,natural,Subject3
1,104,1209,no,l,natural,Subject3
1,104,1209,no,l,natural,Subject3
1,5,984,no,l,natural,Subject3
1,5,984,no,l,natural,Subject3
1,26,434,no,s,natural,Subject3
1,26,434,no,s,natural,Subject3
1,30,810,no,s,natural,Subject3
1,30,810,no,s,natural,Subject3
1,71,781,no,s,natural,Subject3
1,71,781,no,s,natural,Subject3
1,17,932,no,s,natural,Subject3
1,17,932,no,s,natural,Subject3
1,106,532,no,s,natural,Subject3
1,106,532,no,s,natural,Subject3
1,88,491,yes,s,natural,Subject3
1,88,491,yes,s,natural,Subject3
1,4,632,no,s,natural,Subject3
1,4,632,no,s,natural,Subject3
1,90,407,yes,s,natural,Subject3
1,90,407,yes,s,natural,Subject3
1,44,1353,no,l,natural,Subject3
1,44,1353,no,l,natural,Subject3
2,3,686,yes,s,natural,Subject3
2,3,686,yes,s,natural,Subject3
2,39,440,yes,s,natural,Subject3
2,39,440,yes,s,natural,Subject3
2,73,587,yes,s,natural,Subject3
2,73,587,yes,s,natural,Subject3
2,11,925,no,s,natural,Subject3
2,11,925,no,s,natural,Subject3
2,28,359,yes,s,natural,Subject3
2,28,359,yes,s,natural,Subject3
2,107,373,no,s,natural,Subject3
2,107,373,no,s,natural,Subject3
2,42,764,no,s,natural,Subject3
2,42,764,no,s,natural,Subject3
2,9,1734,no,l,natural,Subject3
2,9,1734,no,l,natural,Subject3
2,43,821,no,l,natural,Subject3
2,43,821,no,l,natural,Subject3
2,50,1349,yes,s,natural,Subject3
2,50,1349,yes,s,natural,Subject3
2,23,555,no,s,natural,Subject3
2,23,555,no,s,natural,Subject3
2,13,396,yes,s,natural,Subject3
2,13,396,yes,s,natural,Subject3
1,94,1661,yes,s,natural,Subject3
1,94,1661,yes,s,natural,Subject3
1,11,2553,yes,s,natural,Subject3
1,11,2553,yes,s,natural,Subject3
1,66,1156,yes,s,natural,Subject3
1,66,1156,yes,s,natural,Subject3
1,64,1304,no,s,natural,Subject3
1,64,1304,no,s,natural,Subject3
1,65,978,no,s,natural,Subject3
1,65,978,no,s,natural,Subject3
1,99,825,yes,s,natural,Subject3
1,99,825,yes,s,natural,Subject3
1,56,1953,no,s,natural,Subject3
1,56,1953,no,s,natural,Subject3
1,83,1430,yes,s,natural,Subject3
1,83,1430,yes,s,natural,Subject3
1,41,521,yes,s,natural,Subject3
1,41,521,yes,s,natural,Subject3
1,100,729,no,s,natural,Subject3
1,100,729,no,s,natural,Subject3
1,50,607,yes,s,natural,Subject3
1,50,607,yes,s,natural,Subject3
1,3,743,yes,s,natural,Subject3
1,3,743,yes,s,natural,Subject3
1,91,788,no,s,natural,Subject3
1,91,788,no,s,natural,Subject3
1,70,666,no,s,natural,Subject3
1,70,666,no,s,natural,Subject3
1,101,762,yes,s,natural,Subject3
1,101,762,yes,s,natural,Subject3
1,103,596,yes,s,natural,Subject3
1,103,596,yes,s,natural,Subject3
1,19,531,no,s,natural,Subject3
1,19,531,no,s,natural,Subject3
1,10,695,no,s,natural,Subject3
1,10,695,no,s,natural,Subject3
1,58,513,yes,s,natural,Subject3
1,58,513,yes,s,natural,Subject3
1,1,943,yes,s,natural,Subject3
1,1,943,yes,s,natural,Subject3
1,69,470,no,s,natural,Subject3
1,69,470,no,s,natural,Subject3
1,87,1102,no,l,natural,Subject3
1,87,1102,no,l,natural,Subject3
1,102,567,no,s,natural,Subject3
1,102,567,no,s,natural,Subject3
1,75,539,yes,s,natural,Subject3
1,75,539,yes,s,natural,Subject3
1,27,670,no,s,natural,Subject3
1,27,670,no,s,natural,Subject3
1,15,692,yes,l,natural,Subject3
1,15,692,yes,l,natural,Subject3
1,29,729,yes,s,natural,Subject3
1,29,729,yes,s,natural,Subject3
1,21,534,no,s,natural,Subject3
1,21,534,no,s,natural,Subject3
1,57,584,yes,l,natural,Subject3
1,57,584,yes,l,natural,Subject3
1,74,525,no,s,natural,Subject3
1,74,525,no,s,natural,Subject3
1,42,491,yes,l,natural,Subject3
1,42,491,yes,l,natural,Subject3
1,20,538,no,l,natural,Subject3
1,20,538,no,l,natural,Subject3
1,16,622,yes,s,natural,Subject3
1,16,622,yes,s,natural,Subject3
1,84,958,yes,l,natural,Subject3
1,84,958,yes,l,natural,Subject3
1,85,502,no,l,natural,Subject3
1,85,502,no,l,natural,Subject3
1,76,580,no,s,natural,Subject3
1,76,580,no,s,natural,Subject3
1,96,650,no,s,natural,Subject3
1,96,650,no,s,natural,Subject3
1,54,647,no,s,natural,Subject3
1,54,647,no,s,natural,Subject3
1,13,1381,no,l,natural,Subject3
1,13,1381,no,l,natural,Subject3
1,77,866,no,s,natural,Subject3
1,77,866,no,s,natural,Subject3
1,36,940,no,s,natural,Subject3
1,36,940,no,s,natural,Subject3
1,48,953,yes,s,natural,Subject3
1,48,953,yes,s,natural,Subject3
1,28,1621,no,l,natural,Subject3
1,28,1621,no,l,natural,Subject3
1,97,663,no,s,natural,Subject3
1,97,663,no,s,natural,Subject3
1,61,480,yes,s,natural,Subject3
1,61,480,yes,s,natural,Subject3
1,32,1031,yes,l,natural,Subject3
1,32,1031,yes,l,natural,Subject3
1,72,605,yes,s,natural,Subject3
1,72,605,yes,s,natural,Subject3
1,55,520,no,s,natural,Subject3
1,55,520,no,s,natural,Subject3
1,6,613,yes,l,natural,Subject3
1,6,613,yes,l,natural,Subject3
1,39,565,yes,s,natural,Subject3
1,39,565,yes,s,natural,Subject3
1,53,838,yes,l,natural,Subject3
1,53,838,yes,l,natural,Subject3
1,51,417,no,s,natural,Subject3
1,51,417,no,s,natural,Subject3
1,47,684,yes,s,natural,Subject3
1,47,684,yes,s,natural,Subject3
1,73,748,no,l,natural,Subject3
1,73,748,no,l,natural,Subject3
2,18,420,no,s,natural,Subject3
2,18,420,no,s,natural,Subject3
2,69,977,no,s,natural,Subject3
2,69,977,no,s,natural,Subject3
2,27,915,no,l,natural,Subject3
2,27,915,no,l,natural,Subject3
2,89,539,yes,l,natural,Subject3
2,89,539,yes,l,natural,Subject3
2,49,1611,no,s,natural,Subject3
2,49,1611,no,s,natural,Subject3
2,55,381,no,s,natural,Subject3
2,55,381,no,s,natural,Subject3
2,16,568,yes,s,natural,Subject3
2,16,568,yes,s,natural,Subject3
2,100,706,no,s,natural,Subject3
2,100,706,no,s,natural,Subject3
2,33,752,yes,s,natural,Subject3
2,33,752,yes,s,natural,Subject3
2,79,875,no,s,natural,Subject3
2,79,875,no,s,natural,Subject3
2,34,403,no,s,natural,Subject3
2,34,403,no,s,natural,Subject3
2,81,395,yes,s,natural,Subject3
2,81,395,yes,s,natural,Subject3
2,62,673,yes,l,natural,Subject3
2,62,673,yes,l,natural,Subject3
2,103,1326,yes,l,natural,Subject3
2,103,1326,yes,l,natural,Subject3
2,48,359,yes,s,natural,Subject3
2,48,359,yes,s,natural,Subject3
2,77,745,yes,s,natural,Subject3
2,77,745,yes,s,natural,Subject3
2,8,440,yes,l,natural,Subject3
2,8,440,yes,l,natural,Subject3
2,94,764,yes,s,natural,Subject3
2,94,764,yes,s,natural,Subject3
2,67,717,yes,s,natural,Subject3
2,67,717,yes,s,natural,Subject3
2,78,303,no,s,natural,Subject3
2,78,303,no,s,natural,Subject3
2,54,371,yes,s,natural,Subject3
2,54,371,yes,s,natural,Subject3
2,38,357,yes,l,natural,Subject3
2,38,357,yes,l,natural,Subject3
2,51,400,no,s,natural,Subject3
2,51,400,no,s,natural,Subject3
2,82,1014,yes,l,natural,Subject3
2,82,1014,yes,l,natural,Subject3
2,40,449,no,s,natural,Subject3
2,40,449,no,s,natural,Subject3
2,22,2060,no,l,natural,Subject3
2,22,2060,no,l,natural,Subject3
2,87,661,yes,l,natural,Subject3
2,87,661,yes,l,natural,Subject3
2,53,670,yes,s,natural,Subject3
2,53,670,yes,s,natural,Subject3
1,35,417,yes,l,natural,Subject3
1,35,417,yes,l,natural,Subject3
1,37,459,yes,s,natural,Subject3
1,37,459,yes,s,natural,Subject3
1,38,1046,no,l,natural,Subject3
1,38,1046,no,l,natural,Subject3
1,98,1168,no,l,natural,Subject3
1,98,1168,no,l,natural,Subject3
1,46,476,yes,s,natural,Subject3
1,46,476,yes,s,natural,Subject3
1,9,750,no,l,natural,Subject3
1,9,750,no,l,natural,Subject3
1,68,580,yes,l,natural,Subject3
1,68,580,yes,l,natural,Subject3
1,89,659,yes,s,natural,Subject3
1,89,659,yes,s,natural,Subject3
1,79,923,yes,s,natural,Subject3
1,79,923,yes,s,natural,Subject3
1,59,389,no,s,natural,Subject3
1,59,389,no,s,natural,Subject3
1,34,500,no,s,natural,Subject3
1,34,500,no,s,natural,Subject3
2,106,377,no,s,natural,Subject3
2,106,377,no,s,natural,Subject3
2,108,436,yes,s,natural,Subject3
2,108,436,yes,s,natural,Subject3
2,105,594,yes,s,natural,Subject3
2,105,594,yes,s,natural,Subject3
2,104,1106,yes,l,natural,Subject3
2,104,1106,yes,l,natural,Subject3
2,70,527,no,s,natural,Subject3
2,70,527,no,s,natural,Subject3
2,76,476,no,s,natural,Subject3
2,76,476,no,s,natural,Subject3
2,52,603,no,s,natural,Subject3
2,52,603,no,s,natural,Subject3
2,37,280,yes,s,natural,Subject3
2,37,280,yes,s,natural,Subject3
2,41,1170,yes,s,natural,Subject3
2,41,1170,yes,s,natural,Subject3
2,91,579,yes,s,natural,Subject3
2,91,579,yes,s,natural,Subject3
2,93,1059,yes,l,natural,Subject3
2,93,1059,yes,l,natural,Subject3
2,66,1135,no,s,natural,Subject3
2,66,1135,no,s,natural,Subject3
2,74,318,no,s,natural,Subject3
2,74,318,no,s,natural,Subject3
2,85,613,no,s,natural,Subject3
2,85,613,no,s,natural,Subject3
2,5,350,no,s,natural,Subject3
2,5,350,no,s,natural,Subject3
2,36,729,no,l,natural,Subject3
2,36,729,no,l,natural,Subject3
2,68,535,yes,s,natural,Subject3
2,68,535,yes,s,natural,Subject3
2,47,369,yes,l,natural,Subject3
2,47,369,yes,l,natural,Subject3
2,14,380,no,l,natural,Subject3
2,14,380,no,l,natural,Subject3
2,72,678,yes,s,natural,Subject3
2,72,678,yes,s,natural,Subject3
2,46,450,yes,s,natural,Subject3
2,46,450,yes,s,natural,Subject3
2,1,359,yes,s,natural,Subject3
2,1,359,yes,s,natural,Subject3
2,80,1249,yes,s,natural,Subject3
2,80,1249,yes,s,natural,Subject3
2,44,511,yes,l,natural,Subject3
2,44,511,yes,l,natural,Subject3
2,96,860,no,s,natural,Subject3
2,96,860,no,s,natural,Subject3
2,45,1485,yes,s,natural,Subject3
2,45,1485,yes,s,natural,Subject3
2,31,548,no,s,natural,Subject3
2,31,548,no,s,natural,Subject3
2,99,378,yes,s,natural,Subject3
2,99,378,yes,s,natural,Subject3
2,15,349,no,s,natural,Subject3
2,15,349,no,s,natural,Subject3
2,7,883,no,l,natural,Subject3
2,7,883,no,l,natural,Subject3
2,83,478,no,l,natural,Subject3
2,83,478,no,l,natural,Subject3
2,2,521,yes,s,natural,Subject3
2,2,521,yes,s,natural,Subject3
2,92,742,no,l,natural,Subject3
2,92,742,no,l,natural,Subject3
2,65,842,no,s,natural,Subject3
2,65,842,no,s,natural,Subject3
2,60,1209,no,s,natural,Subject3
2,60,1209,no,s,natural,Subject3
2,75,399,yes,s,natural,Subject3
2,75,399,yes,s,natural,Subject3
2,12,305,yes,s,natural,Subject3
2,12,305,yes,s,natural,Subject3
2,98,631,yes,s,natural,Subject3
2,98,631,yes,s,natural,Subject3
2,6,1122,yes,s,natural,Subject3
2,6,1122,yes,s,natural,Subject3
2,101,364,yes,s,natural,Subject3
2,101,364,yes,s,natural,Subject3
2,71,1778,yes,l,natural,Subject3
2,71,1778,yes,l,natural,Subject3
2,19,1983,no,s,natural,Subject3
2,19,1983,no,s,natural,Subject3
2,64,753,yes,s,natural,Subject3
2,64,753,yes,s,natural,Subject3
1,8,832,yes,s,natural,Subject3
1,8,832,yes,s,natural,Subject3
1,107,945,no,s,natural,Subject3
1,107,945,no,s,natural,Subject3
1,52,1930,yes,s,natural,Subject3
1,52,1930,yes,s,natural,Subject3
1,80,769,yes,s,natural,Subject3
1,80,769,yes,s,natural,Subject3
1,92,1237,yes,l,natural,Subject3
1,92,1237,yes,l,natural,Subject3
1,2,582,yes,s,natural,Subject3
1,2,582,yes,s,natural,Subject3
1,40,493,no,s,natural,Subject3
1,40,493,no,s,natural,Subject3
1,7,988,yes,s,natural,Subject3
1,7,988,yes,s,natural,Subject3
1,14,1275,no,l,natural,Subject3
1,14,1275,no,l,natural,Subject3
1,43,681,yes,l,natural,Subject3
1,43,681,yes,l,natural,Subject3
1,63,2975,yes,l,natural,Subject3
1,63,2975,yes,l,natural,Subject3
1,22,1000,no,l,natural,Subject3
1,22,1000,no,l,natural,Subject3
2,59,602,no,s,natural,Subject3
2,59,602,no,s,natural,Subject3
2,61,439,yes,s,natural,Subject3
2,61,439,yes,s,natural,Subject3
2,58,1333,yes,s,natural,Subject3
2,58,1333,yes,s,natural,Subject3
2,88,1265,yes,s,natural,Subject3
2,88,1265,yes,s,natural,Subject3
2,84,732,no,s,natural,Subject3
2,84,732,no,s,natural,Subject3
2,26,307,no,s,natural,Subject3
2,26,307,no,s,natural,Subject3
2,20,626,no,s,natural,Subject3
2,20,626,no,s,natural,Subject3
2,29,478,yes,s,natural,Subject3
2,29,478,yes,s,natural,Subject3
2,57,538,no,s,natural,Subject3
2,57,538,no,s,natural,Subject3
2,86,752,no,s,natural,Subject3
2,86,752,no,s,natural,Subject3
2,97,1781,yes,s,natural,Subject3
2,97,1781,yes,s,natural,Subject3
2,17,403,yes,l,natural,Subject3
2,17,403,yes,l,natural,Subject3
1,62,616,yes,s,natural,Subject3
1,62,616,yes,s,natural,Subject3
1,86,804,yes,s,natural,Subject3
1,86,804,yes,s,natural,Subject3
1,272,NA,no,s,control,Subject4
1,309,220,yes,l,control,Subject4
1,260,9,yes,s,control,Subject4
1,280,86,no,s,control,Subject4
1,267,NA,no,s,control,Subject4
1,322,NA,no,s,control,Subject4
1,259,307,no,s,control,Subject4
1,302,246,yes,s,control,Subject4
1,250,1015,no,s,control,Subject4
1,323,157,yes,s,control,Subject4
1,244,361,no,s,control,Subject4
1,239,782,yes,s,control,Subject4
1,321,249,yes,s,control,Subject4
1,291,576,yes,s,control,Subject4
1,299,306,no,s,control,Subject4
1,263,311,yes,s,control,Subject4
1,312,330,no,l,control,Subject4
1,262,384,no,s,control,Subject4
1,319,264,yes,s,control,Subject4
1,282,379,no,s,control,Subject4
1,253,63,yes,s,control,Subject4
1,273,154,yes,s,control,Subject4
1,237,1301,no,s,control,Subject4
1,225,404,no,s,control,Subject4
1,310,34,no,s,control,Subject4
1,242,840,no,l,control,Subject4
1,236,231,yes,s,control,Subject4
1,320,231,yes,s,control,Subject4
1,301,160,yes,s,control,Subject4
1,324,1166,yes,s,control,Subject4
1,243,278,yes,l,control,Subject4
1,271,468,yes,s,control,Subject4
1,277,2131,yes,l,control,Subject4
1,311,273,yes,s,control,Subject4
1,313,298,yes,l,control,Subject4
1,275,301,yes,s,control,Subject4
1,317,289,no,s,control,Subject4
1,286,225,no,s,control,Subject4
1,284,100,no,s,control,Subject4
1,245,59,no,s,control,Subject4
1,247,117,yes,s,control,Subject4
1,305,348,yes,s,control,Subject4
1,295,340,yes,s,control,Subject4
1,307,735,no,s,control,Subject4
1,288,321,no,l,control,Subject4
1,238,414,yes,s,control,Subject4
1,276,162,no,s,control,Subject4
1,285,83,yes,l,control,Subject4
1,293,214,no,s,control,Subject4
1,256,293,no,l,control,Subject4
1,261,141,yes,s,control,Subject4
1,266,191,no,l,control,Subject4
1,230,706,no,s,control,Subject4
1,265,249,no,s,control,Subject4
1,224,302,no,s,control,Subject4
1,278,133,no,s,control,Subject4
1,220,336,no,l,control,Subject4
1,221,135,yes,s,control,Subject4
1,294,209,yes,s,control,Subject4
1,308,61,yes,s,control,Subject4
1,232,190,yes,s,control,Subject4
1,306,158,no,s,control,Subject4
1,258,61,no,s,control,Subject4
1,246,73,no,s,control,Subject4
1,281,82,yes,s,control,Subject4
1,264,59,yes,s,control,Subject4
1,274,276,no,s,control,Subject4
1,314,312,no,s,control,Subject4
1,241,62,no,s,control,Subject4
1,251,260,yes,s,control,Subject4
1,287,730,yes,s,control,Subject4
1,254,300,no,s,control,Subject4
1,268,424,no,s,control,Subject4
1,296,480,no,l,control,Subject4
1,217,393,no,s,control,Subject4
1,257,341,no,l,control,Subject4
1,231,292,no,l,control,Subject4
1,228,91,no,l,control,Subject4
1,316,201,no,l,control,Subject4
1,229,177,yes,l,control,Subject4
1,298,308,yes,l,control,Subject4
1,218,312,no,s,control,Subject4
1,226,61,no,l,control,Subject4
1,255,35,no,s,control,Subject4
1,234,131,no,s,control,Subject4
1,318,371,no,l,control,Subject4
1,269,277,no,s,control,Subject4
1,297,83,yes,s,control,Subject4
1,300,294,yes,s,control,Subject4
1,304,225,yes,s,control,Subject4
1,233,265,yes,s,control,Subject4
1,292,136,no,s,control,Subject4
1,303,58,yes,s,control,Subject4
1,227,297,yes,s,control,Subject4
1,240,322,no,s,control,Subject4
1,219,308,yes,s,control,Subject4
1,315,310,yes,s,control,Subject4
1,270,139,yes,s,control,Subject4
1,235,179,yes,s,control,Subject4
1,248,128,no,s,control,Subject4
1,222,582,yes,s,control,Subject4
1,249,331,no,s,control,Subject4
1,279,274,no,s,control,Subject4
1,289,168,yes,s,control,Subject4
1,283,1030,yes,s,control,Subject4
1,252,177,no,s,control,Subject4
1,223,159,yes,s,control,Subject4
1,290,134,no,s,control,Subject4
1,53,2825,no,s,natural,Subject5
1,53,2825,no,s,natural,Subject5
1,49,935,no,s,natural,Subject5
1,49,935,no,s,natural,Subject5
1,33,1795,no,l,natural,Subject5
1,33,1795,no,l,natural,Subject5
1,63,931,no,s,natural,Subject5
1,63,931,no,s,natural,Subject5
1,104,2506,yes,s,natural,Subject5
1,104,2506,yes,s,natural,Subject5
1,84,1997,no,s,natural,Subject5
1,84,1997,no,s,natural,Subject5
1,34,1921,yes,l,natural,Subject5
1,34,1921,yes,l,natural,Subject5
1,103,1721,no,s,natural,Subject5
1,103,1721,no,s,natural,Subject5
1,100,1602,yes,s,natural,Subject5
1,100,1602,yes,s,natural,Subject5
1,92,2677,yes,s,natural,Subject5
1,92,2677,yes,s,natural,Subject5
1,105,839,yes,s,natural,Subject5
1,105,839,yes,s,natural,Subject5
1,17,1559,no,s,natural,Subject5
1,17,1559,no,s,natural,Subject5
1,9,1463,no,s,natural,Subject5
1,9,1463,no,s,natural,Subject5
1,36,2600,no,s,natural,Subject5
1,36,2600,no,s,natural,Subject5
1,55,813,no,s,natural,Subject5
1,55,813,no,s,natural,Subject5
1,107,1216,yes,l,natural,Subject5
1,107,1216,yes,l,natural,Subject5
1,99,1535,no,s,natural,Subject5
1,99,1535,no,s,natural,Subject5
1,12,2982,no,s,natural,Subject5
1,12,2982,no,s,natural,Subject5
1,35,1567,yes,l,natural,Subject5
1,35,1567,yes,l,natural,Subject5
1,20,1278,no,l,natural,Subject5
1,20,1278,no,l,natural,Subject5
1,46,1700,no,l,natural,Subject5
1,46,1700,no,l,natural,Subject5
1,78,1635,no,s,natural,Subject5
1,78,1635,no,s,natural,Subject5
1,40,1784,yes,s,natural,Subject5
1,40,1784,yes,s,natural,Subject5
1,62,733,yes,s,natural,Subject5
1,62,733,yes,s,natural,Subject5
1,65,1043,no,s,natural,Subject5
1,65,1043,no,s,natural,Subject5
1,32,1071,no,s,natural,Subject5
1,32,1071,no,s,natural,Subject5
1,5,3402,no,s,natural,Subject5
1,5,3402,no,s,natural,Subject5
1,50,1124,yes,s,natural,Subject5
1,50,1124,yes,s,natural,Subject5
1,73,695,no,l,natural,Subject5
1,73,695,no,l,natural,Subject5
1,81,1451,yes,s,natural,Subject5
1,81,1451,yes,s,natural,Subject5
1,89,1905,yes,l,natural,Subject5
1,89,1905,yes,l,natural,Subject5
1,24,1585,yes,s,natural,Subject5
1,24,1585,yes,s,natural,Subject5
1,61,1955,no,s,natural,Subject5
1,61,1955,no,s,natural,Subject5
1,77,2655,no,l,natural,Subject5
1,77,2655,no,l,natural,Subject5
1,47,1689,yes,l,natural,Subject5
1,47,1689,yes,l,natural,Subject5
1,80,903,yes,s,natural,Subject5
1,80,903,yes,s,natural,Subject5
1,57,3098,no,s,natural,Subject5
1,57,3098,no,s,natural,Subject5
1,87,735,no,l,natural,Subject5
1,87,735,no,l,natural,Subject5
1,19,1528,yes,l,natural,Subject5
1,19,1528,yes,l,natural,Subject5
1,41,2786,no,s,natural,Subject5
1,41,2786,no,s,natural,Subject5
1,72,973,yes,s,natural,Subject5
1,72,973,yes,s,natural,Subject5
1,38,1633,no,l,natural,Subject5
1,38,1633,no,l,natural,Subject5
1,69,802,no,s,natural,Subject5
1,69,802,no,s,natural,Subject5
1,98,881,no,s,natural,Subject5
1,98,881,no,s,natural,Subject5
1,83,2265,yes,l,natural,Subject5
1,83,2265,yes,l,natural,Subject5
1,42,2433,yes,l,natural,Subject5
1,42,2433,yes,l,natural,Subject5
1,95,2870,no,l,natural,Subject5
1,95,2870,no,l,natural,Subject5
1,43,NA,no,l,natural,Subject5
1,43,NA,no,l,natural,Subject5
1,56,1650,no,s,natural,Subject5
1,56,1650,no,s,natural,Subject5
1,88,1353,yes,s,natural,Subject5
1,88,1353,yes,s,natural,Subject5
1,14,1832,no,s,natural,Subject5
1,14,1832,no,s,natural,Subject5
1,91,2325,yes,s,natural,Subject5
1,91,2325,yes,s,natural,Subject5
1,52,2033,no,l,natural,Subject5
1,52,2033,no,l,natural,Subject5
1,85,1163,no,s,natural,Subject5
1,85,1163,no,s,natural,Subject5
1,18,2545,yes,s,natural,Subject5
1,18,2545,yes,s,natural,Subject5
1,7,1785,no,l,natural,Subject5
1,7,1785,no,l,natural,Subject5
1,96,1816,no,l,natural,Subject5
1,96,1816,no,l,natural,Subject5
1,29,2223,yes,s,natural,Subject5
1,29,2223,yes,s,natural,Subject5
1,37,2515,no,s,natural,Subject5
1,37,2515,no,s,natural,Subject5
1,13,832,no,s,natural,Subject5
1,13,832,no,s,natural,Subject5
1,51,1453,no,s,natural,Subject5
1,51,1453,no,s,natural,Subject5
1,2,1399,no,l,natural,Subject5
1,2,1399,no,l,natural,Subject5
1,59,3872,yes,s,natural,Subject5
1,59,3872,yes,s,natural,Subject5
1,1,1420,yes,s,natural,Subject5
1,1,1420,yes,s,natural,Subject5
1,58,755,yes,s,natural,Subject5
1,58,755,yes,s,natural,Subject5
1,44,2166,no,s,natural,Subject5
1,44,2166,no,s,natural,Subject5
1,22,2878,yes,s,natural,Subject5
1,22,2878,yes,s,natural,Subject5
1,70,1786,yes,l,natural,Subject5
1,70,1786,yes,l,natural,Subject5
2,77,1025,yes,l,natural,Subject5
2,77,1025,yes,l,natural,Subject5
2,10,1518,no,l,natural,Subject5
2,10,1518,no,l,natural,Subject5
2,8,1921,no,l,natural,Subject5
2,8,1921,no,l,natural,Subject5
2,34,522,yes,s,natural,Subject5
2,34,522,yes,s,natural,Subject5
2,47,461,no,s,natural,Subject5
2,47,461,no,s,natural,Subject5
2,69,431,no,s,natural,Subject5
2,69,431,no,s,natural,Subject5
2,82,1227,no,l,natural,Subject5
2,82,1227,no,l,natural,Subject5
2,76,531,yes,s,natural,Subject5
2,76,531,yes,s,natural,Subject5
2,22,422,yes,s,natural,Subject5
2,22,422,yes,s,natural,Subject5
2,49,1026,no,s,natural,Subject5
2,49,1026,no,s,natural,Subject5
2,40,2448,no,l,natural,Subject5
2,40,2448,no,l,natural,Subject5
2,42,1395,yes,l,natural,Subject5
2,42,1395,yes,l,natural,Subject5
2,46,534,no,s,natural,Subject5
2,46,534,no,s,natural,Subject5
2,103,545,yes,s,natural,Subject5
2,103,545,yes,s,natural,Subject5
2,39,912,yes,s,natural,Subject5
2,39,912,yes,s,natural,Subject5
2,79,2108,yes,s,natural,Subject5
2,79,2108,yes,s,natural,Subject5
2,13,441,no,s,natural,Subject5
2,13,441,no,s,natural,Subject5
2,27,524,yes,s,natural,Subject5
2,27,524,yes,s,natural,Subject5
2,63,358,no,s,natural,Subject5
2,63,358,no,s,natural,Subject5
2,91,641,no,s,natural,Subject5
2,91,641,no,s,natural,Subject5
2,108,986,no,s,natural,Subject5
2,108,986,no,s,natural,Subject5
2,98,458,yes,l,natural,Subject5
2,98,458,yes,l,natural,Subject5
2,20,906,yes,l,natural,Subject5
2,20,906,yes,l,natural,Subject5
2,73,463,no,l,natural,Subject5
2,73,463,no,l,natural,Subject5
2,5,1381,yes,s,natural,Subject5
2,5,1381,yes,s,natural,Subject5
2,37,962,yes,s,natural,Subject5
2,37,962,yes,s,natural,Subject5
1,28,2249,yes,l,natural,Subject5
1,28,2249,yes,l,natural,Subject5
