trials.thisRepN,resp_Q.corr,Participant,Group,targetOnset.rt,FreqBNCSpoken.log
1,1,447513,L2,0.3737093,4.025351691
0,1,735448,L2,0.3416086,4.025351691
1,1,3121,L2,0.1288025,4.025351691
0,1,373596,L2,0.1823853,4.025351691
0,1,862825,L2,0.2992855,4.025351691
1,1,697760,L2,0.4896996,4.025351691
0,1,379265,L2,0.4608006,4.025351691
1,1,767065,L2,0.4169786,4.025351691
0,1,452163,L2,0.4924595,4.025351691
0,1,248930,L2,-1.6863907,4.025351691
0,1,911462,L2,0.395745,4.025351691
0,1,302458,L2,0.4572063,4.025351691
0,1,154393,L2,0.671331,4.025351691
1,1,862825,L2,0.1269847,4.025351691
1,1,697259,L2,0.3816465,4.025351691
0,1,501349,L2,0.285059,4.025351691
1,1,452163,L2,-0.287121,4.025351691
1,1,216249,L2,0.1292661,4.025351691
1,1,843976,L2,0.3609593,4.025351691
0,1,700064,L2,0.3127998,4.025351691
0,1,216249,L2,0.151306,4.025351691
1,1,173085,L2,0.2702731,4.025351691
0,1,187490,L2,0.7354209,4.025351691
1,1,607827,L2,-0.4181724,4.025351691
0,1,447513,L2,0.4240163,4.025351691
0,1,572187,L2,0.0855025,4.025351691
0,1,251621,L2,-1.7385968,4.025351691
1,1,672285,L2,0.4863297,4.025351691
1,1,917009,L2,0.2582616,4.025351691
0,1,917009,L2,0.2565118,4.025351691
0,1,147512,L2,0.2964559,4.025351691
1,1,544005,L2,0.2438391,4.025351691
1,1,790740,L2,0.1756338,4.025351691
1,1,316397,L2,0.3334376,4.025351691
1,1,248930,L2,-1.6783325,4.025351691
0,1,716031,L2,0.4970685,4.025351691
1,1,886168,L2,0.8136429,4.025351691
1,1,752128,L2,0.2391665,4.025351691
0,1,85913,L2,0.3132446,4.025351691
1,1,774770,L2,0.4168868,4.025351691
0,1,586804,L2,0.2700462,4.025351691
1,1,998663,L2,0.1019925,4.025351691
0,1,306328,L2,0.3921651,4.025351691
1,1,376188,L2,0.4157632,4.025351691
0,1,15711,L2,0.2265954,4.025351691
1,1,631538,L2,0.2555993,4.025351691
0,1,617211,L2,0.4324786,4.025351691
1,1,336257,L2,0.4282394,4.025351691
1,1,302458,L2,0.2663091,4.025351691
0,1,376188,L2,-1.2520458,4.025351691
1,1,700064,L2,0.2550577,4.025351691
0,1,767065,L2,0.3733651,4.025351691
0,1,183117,L2,0.3015785,4.025351691
1,1,572187,L2,0.2187753,4.025351691
1,1,306328,L2,0.3000156,4.025351691
1,1,717501,L2,0.1757446,4.025351691
1,1,702640,L2,0.2857037,4.025351691
0,1,69771,L2,0.4324678,4.025351691
1,1,648557,L2,0.4065632,4.025351691
0,1,886168,L2,0.7010858,4.025351691
1,1,959490,L2,0.2408868,4.025351691
1,1,85913,L2,0.359626,4.025351691
0,1,783049,L2,0.6656814,4.025351691
0,1,774770,L2,0.4422937,4.025351691
1,1,251621,L2,0.5491935,4.025351691
1,1,792988,L2,0.3333239,4.025351691
0,1,173085,L2,0.4620666,4.025351691
1,1,514305,L2,0.1369654,4.025351691
0,1,159491,L2,0.7285477,4.025351691
0,1,959490,L2,0.452791,4.025351691
0,1,331100,L2,0.2674572,4.025351691
0,1,316397,L2,0.3265921,4.025351691
0,1,964675,L2,0.4352169,4.025351691
1,1,187490,L2,0.2311911,4.025351691
1,1,792988,L2,0.2913532,4.025351691
0,1,501349,L2,0.275612,4.025351691
1,1,336257,L2,0.45103,4.025351691
1,1,251621,L2,0.7084235,4.025351691
1,1,85913,L2,0.3657421,4.025351691
1,1,15711,L2,0.1619717,4.025351691
0,1,173085,L2,0.4011146,4.025351691
0,1,697760,L2,0.5218644,4.025351691
0,1,85913,L2,0.4570633,4.025351691
0,1,702640,L2,0.2984796,4.025351691
1,1,376188,L2,0.3417489,4.025351691
1,1,544005,L2,0.3240876,4.025351691
0,1,998663,L2,0.4057975,4.025351691
1,1,790740,L2,0.1584279,4.025351691
0,1,790740,L2,0.2676254,4.025351691
1,1,864280,L2,0.363862,4.025351691
0,1,379265,L2,0.2811612,4.025351691
1,1,774770,L2,0.2811404,4.025351691
0,1,735448,L2,0.442866,4.025351691
1,1,159491,L2,0.229011,4.025351691
0,1,302458,L2,0.2217028,4.025351691
1,1,173085,L2,0.2399573,4.025351691
1,1,306328,L2,0.3040115,4.025351691
0,1,783049,L2,0.4469679,4.025351691
0,1,886168,L2,-0.2826353,4.025351691
1,1,631538,L2,0.325132,4.025351691
0,1,69771,L2,0.2442168,4.025351691
0,1,108486,L2,0.8707199,4.025351691
1,1,572187,L2,0.1758465,4.025351691
1,1,379265,L2,0.1774007,4.025351691
1,1,917009,L2,0.2176992,4.025351691
0,1,767065,L2,0.2561158,4.025351691
1,1,331100,L2,0.1735878,4.025351691
1,1,783049,L2,0.2903493,4.025351691
1,1,717501,L2,0.3172737,4.025351691
0,1,717501,L2,0.4034488,4.025351691
1,1,700064,L2,0.1969496,4.025351691
0,0,216249,L2,0.4108583,4.025351691
1,1,735448,L2,0.1338243,4.025351691
1,1,373596,L2,0.2345947,4.025351691
0,1,964675,L2,0.2930669,4.025351691
0,1,147512,L2,0.051627,4.025351691
1,1,716031,L2,0.2055071,4.025351691
0,1,251621,L2,0.5420102,4.025351691
0,1,864280,L2,0.2594515,4.025351691
0,1,15711,L2,0.2254056,4.025351691
1,1,871398,L2,0.0383752,4.025351691
1,1,514305,L2,0.21355,4.025351691
1,1,702640,L2,0.1986679,4.025351691
0,1,752128,L2,0.5627871,4.025351691
0,1,447513,L2,0.49001,4.025351691
1,1,302458,L2,0.0879681,4.025351691
0,1,959490,L2,0.6280508,4.025351691
0,0,586804,L2,0.3612129,4.025351691
1,1,767065,L2,0.2646527,4.025351691
1,1,862825,L2,0.1619383,4.025351691
0,1,648557,L2,0.3671699,4.025351691
1,1,617211,L2,0.3816205,4.025351691
1,1,248930,L2,-1.7745582,4.025351691
1,1,752128,L2,-0.1163465,4.025351691
1,1,901980,L2,0.1235786,4.025351691
1,1,998663,L2,0.2353771,4.025351691
0,1,617211,L2,0.3135065,4.025351691
0,1,922683,L2,0.1245492,4.025351691
1,1,108486,L2,0.2510771,4.025351691
1,1,147512,L2,-0.1665197,4.025351691
0,1,901980,L2,0.2961694,4.025351691
1,1,843976,L2,0.2485136,4.025351691
1,1,154393,L2,0.0632167,4.025351691
1,1,586804,L2,0.3244752,4.025351691
0,1,159491,L2,0.322557,4.025351691
0,1,700064,L2,0.2773699,4.025351691
1,1,69771,L2,0.3202512,4.025351691
0,1,248930,L2,-1.8352029,4.025351691
0,1,862825,L2,0.3274443,4.025351691
0,1,154393,L2,0.4132401,4.025351691
0,1,373596,L2,0.2862325,4.025351691
0,1,306328,L2,0.3691786,4.025351691
0,1,607827,L2,0.6367251,4.025351691
0,1,917009,L2,0.3251823,4.025351691
1,1,216249,L2,0.1402594,4.025351691
1,1,929015,L2,0.2512359,4.025351691
1,1,672285,L2,0.4775749,4.025351691
1,1,697760,L2,0.4630611,4.025351691
1,1,452163,L2,0.2073833,4.025351691
1,1,316397,L2,0.1586953,4.025351691
1,1,3121,L2,0.4236611,4.025351691
0,1,843976,L2,0.4660464,4.025351691
0,1,376188,L2,-1.6040836,4.025351691
0,1,544005,L2,0.4818512,4.025351691
1,1,697259,L2,0.5253929,4.025351691
1,1,886168,L2,-0.7347554,4.025351691
1,1,922683,L2,0.3893478,4.025351691
1,1,648557,L2,0.111278,4.025351691
0,1,336257,L2,0.4179052,4.025351691
0,1,716031,L2,0.4159035,4.025351691
0,1,871398,L2,0.9609135,4.025351691
0,1,672285,L2,0.6479061,4.025351691
0,1,183117,L2,0.642943,4.025351691
0,1,631538,L2,0.3502499,4.025351691
0,1,331100,L2,0.8837056,4.025351691
0,1,514305,L2,0.4846558,4.025351691
1,1,501349,L2,0.306687,4.025351691
1,0,607827,L2,0.1668256,4.025351691
0,1,452163,L2,0.3785824,4.025351691
1,1,964675,L2,0.30578,4.025351691
0,1,697259,L2,0.3182969,4.025351691
0,0,774770,L2,0.459645,4.025351691
0,1,3121,L2,0.4654207,4.025351691
0,1,572187,L2,0.2151958,4.025351691
1,1,911462,L2,0.3037809,4.025351691
0,1,187490,L2,0.2713824,4.025351691
1,1,959490,L2,0.1921529,4.025351691
0,1,792988,L2,0.3529781,4.025351691
1,1,183117,L2,-0.2510141,4.025351691
1,1,572187,L2,0.183648,6.11368218
1,1,767065,L2,0.2437103,6.11368218
1,1,147512,L2,-0.0163207,6.11368218
1,1,306328,L2,0.072918,6.11368218
1,1,697259,L2,0.3932535,6.11368218
0,1,774770,L2,0.5204855,6.11368218
1,1,702640,L2,0.5956541,6.11368218
1,1,774770,L2,0.5037525,6.11368218
0,1,544005,L2,-0.4911334,6.11368218
0,1,316397,L2,0.3448825,6.11368218
0,1,331100,L2,0.366797,6.11368218
1,1,617211,L2,0.1463704,6.11368218
0,1,911462,L2,0.4615853,6.11368218
1,1,15711,L2,0.2189437,6.11368218
0,1,173085,L2,0.2498503,6.11368218
1,1,929015,L2,0.0852527,6.11368218
0,1,3121,L2,0.3178103,6.11368218
0,1,187490,L2,0.201435,6.11368218
1,1,716031,L2,0.3103263,6.11368218
1,1,917009,L2,0.1427156,6.11368218
0,1,379265,L2,0.6265328,6.11368218
1,1,672285,L2,0.4674868,6.11368218
1,1,631538,L2,0.0859627,6.11368218
1,1,964675,L2,0.1928696,6.11368218
1,1,108486,L2,0.1374365,6.11368218
0,1,871398,L2,0.2542568,6.11368218
0,1,336257,L2,0.3185944,6.11368218
1,1,216249,L2,0.0252135,6.11368218
0,1,792988,L2,0.3382728,6.11368218
0,1,998663,L2,-0.0106457,6.11368218
0,1,302458,L2,0.2288037,6.11368218
0,1,901980,L2,0.4421614,6.11368218
1,1,752128,L2,0.1498513,6.11368218
1,1,544005,L2,0.2553753,6.11368218
0,1,697259,L2,0.6023536,6.11368218
0,1,452163,L2,0.3099976,6.11368218
0,1,85913,L2,0.3551435,6.11368218
1,1,959490,L2,0.3952446,6.11368218
1,1,648557,L2,0.2965637,6.11368218
0,1,672285,L2,0.2263288,6.11368218
0,1,216249,L2,0.2020981,6.11368218
1,1,607827,L2,0.0146404,6.11368218
1,1,922683,L2,0.3264792,6.11368218
0,1,752128,L2,0.3200246,6.11368218
0,1,648557,L2,0.5729144,6.11368218
1,1,85913,L2,0.2574904,6.11368218
0,1,783049,L2,0.5094188,6.11368218
0,1,147512,L2,0.3672825,6.11368218
0,1,108486,L2,0.3952063,6.11368218
1,1,376188,L2,0.4152942,6.11368218
0,1,514305,L2,0.6715869,6.11368218
1,1,783049,L2,0.2886824,6.11368218
1,1,159491,L2,0.1970722,6.11368218
1,1,514305,L2,-0.0457082,6.11368218
1,1,302458,L2,0.0212084,6.11368218
0,1,248930,L2,-1.6760181,6.11368218
1,1,373596,L2,0.3320654,6.11368218
0,1,843976,L2,0.7350919,6.11368218
1,1,248930,L2,-1.682796,6.11368218
1,1,735448,L2,0.116396,6.11368218
0,1,607827,L2,0.2654693,6.11368218
0,1,964675,L2,0.2884289,6.11368218
0,1,862825,L2,0.3480033,6.11368218
1,1,862825,L2,0.1038909,6.11368218
1,1,336257,L2,0.0145581,6.11368218
1,1,452163,L2,0.0097746,6.11368218
1,1,586804,L2,0.2716593,6.11368218
1,1,792988,L2,0.2214475,6.11368218
0,1,572187,L2,0.2495617,6.11368218
1,1,379265,L2,0.1939325,6.11368218
0,1,922683,L2,0.2456105,6.11368218
0,1,373596,L2,0.2380882,6.11368218
0,1,702640,L2,0.355324,6.11368218
0,1,864280,L2,0.3154784,6.11368218
1,1,3121,L2,0.2764579,6.11368218
1,1,251621,L2,0.3455242,6.11368218
0,1,716031,L2,0.5521972,6.11368218
0,1,886168,L2,0.617085,6.11368218
1,1,697760,L2,0.3638928,6.11368218
0,1,69771,L2,0.7654787,6.11368218
0,1,183117,L2,0.4265543,6.11368218
1,1,69771,L2,0.2233347,6.11368218
1,1,998663,L2,0.188637,6.11368218
0,1,700064,L2,0.2527488,6.11368218
1,1,871398,L2,0.3442747,6.11368218
0,1,306328,L2,0.3770057,6.11368218
0,1,586804,L2,0.5166847,6.11368218
0,1,631538,L2,0.292347,6.11368218
1,1,901980,L2,0.1532049,6.11368218
1,1,700064,L2,0.0289654,6.11368218
1,1,173085,L2,0.2207683,6.11368218
0,1,929015,L2,0.1259215,6.11368218
1,1,447513,L2,0.2919173,6.11368218
0,1,617211,L2,0.3034811,6.11368218
0,1,735448,L2,0.4155608,6.11368218
1,1,717501,L2,0.3290511,6.11368218
0,1,501349,L2,0.3223981,6.11368218
0,1,717501,L2,0.5040977,6.11368218
0,1,917009,L2,0.212875,6.11368218
0,1,767065,L2,0.2573352,6.11368218
0,1,376188,L2,-0.7969246,6.11368218
0,1,697760,L2,0.5020887,6.11368218
1,1,187490,L2,0.5728165,6.11368218
0,1,15711,L2,0.3280465,6.11368218
0,1,447513,L2,0.3691788,6.11368218
1,1,501349,L2,0.0531719,6.11368218
1,1,843976,L2,0.4726355,6.11368218
1,1,911462,L2,0.2714191,6.11368218
0,1,790740,L2,0.5668507,6.11368218
0,1,251621,L2,0.2535799,6.11368218
0,1,154393,L2,0.3958649,6.11368218
1,1,154393,L2,0.1673947,6.11368218
1,1,183117,L2,0.9132065,6.11368218
1,1,864280,L2,-0.064339,6.11368218
1,1,316397,L2,0.142126,6.11368218
0,1,159491,L2,0.2636185,6.11368218
0,1,959490,L2,0.4103539,6.11368218
1,1,790740,L2,0.1267841,6.11368218
1,1,886168,L2,0.2687614,6.11368218
1,1,792988,L2,0.4285712,6.11368218
0,1,864280,L2,0.2487234,6.11368218
0,1,586804,L2,0.7355214,6.11368218
0,1,376188,L2,-1.0413784,6.11368218
0,1,959490,L2,0.4848496,6.11368218
0,1,216249,L2,0.2562456,6.11368218
0,1,917009,L2,0.3847243,6.11368218
0,1,447513,L2,0.5360744,6.11368218
0,1,702640,L2,0.5272868,6.11368218
0,1,998663,L2,0.2737387,6.11368218
1,1,302458,L2,-0.1829669,6.11368218
0,1,862825,L2,0.2050708,6.11368218
1,1,173085,L2,0.0855279,6.11368218
1,1,631538,L2,0.2094902,6.11368218
1,1,586804,L2,0.3809272,6.11368218
1,1,697760,L2,0.8434197,6.11368218
0,1,911462,L2,0.347358,6.11368218
1,1,911462,L2,0.2514121,6.11368218
0,1,248930,L2,-1.5517615,6.11368218
0,1,617211,L2,0.5847562,6.11368218
1,1,959490,L2,0.3889734,6.11368218
0,1,964675,L2,0.3183492,6.11368218
0,1,886168,L2,0.5566046,6.11368218
0,1,929015,L2,0.2641993,6.11368218
1,1,336257,L2,1.0843747,6.11368218
0,1,85913,L2,0.4870301,6.11368218
1,1,306328,L2,0.3954441,6.11368218
0,1,183117,L2,0.4274948,6.11368218
0,1,790740,L2,0.5423322,6.11368218
0,1,572187,L2,0.4003368,6.11368218
1,1,15711,L2,0.1069922,6.11368218
0,1,922683,L2,0.4912876,6.11368218
0,1,716031,L2,0.5617014,6.11368218
0,1,154393,L2,0.4078625,6.11368218
0,1,783049,L2,0.6864115,6.11368218
1,1,998663,L2,0.1008369,6.11368218
0,1,187490,L2,0.5360344,6.11368218
0,1,697760,L2,0.6426868,6.11368218
1,0,3121,L2,0.2267874,6.11368218
1,1,544005,L2,0.3973638,6.11368218
1,1,159491,L2,0.2595763,6.11368218
1,1,735448,L2,0.1883745,6.11368218
1,1,373596,L2,0.2427188,6.11368218
0,1,700064,L2,0.1770893,6.11368218
1,1,864280,L2,0.2078608,6.11368218
1,1,929015,L2,0.4648274,6.11368218
1,1,85913,L2,0.2475013,6.11368218
1,1,767065,L2,0.400582,6.11368218
1,1,147512,L2,0.4329651,6.11368218
0,1,147512,L2,0.2695808,6.11368218
1,1,251621,L2,0.3362784,6.11368218
1,1,783049,L2,0.5005933,6.11368218
0,1,631538,L2,0.3658325,6.11368218
1,1,187490,L2,0.4350415,6.11368218
0,1,843976,L2,0.6550228,6.11368218
0,1,379265,L2,0.3512913,6.11368218
0,1,3121,L2,0.3991264,6.11368218
1,1,790740,L2,0.2524148,6.11368218
0,1,607827,L2,0.3098113,6.11368218
1,1,501349,L2,0.1033619,6.11368218
0,1,173085,L2,0.3796009,6.11368218
0,1,373596,L2,0.525525,6.11368218
1,1,572187,L2,0.1709208,6.11368218
1,1,452163,L2,0.1148763,6.11368218
1,1,331100,L2,0.2491694,6.11368218
0,1,901980,L2,0.3416874,6.11368218
0,1,697259,L2,0.2802789,6.11368218
0,1,792988,L2,0.3844126,6.11368218
0,1,336257,L2,-0.3133783,6.11368218
0,1,15711,L2,0.294389,6.11368218
1,1,901980,L2,0.2529601,6.11368218
1,1,69771,L2,0.3297087,6.11368218
0,1,331100,L2,0.2530111,6.11368218
0,1,767065,L2,0.3825273,6.11368218
1,1,871398,L2,0.2316624,6.11368218
0,1,69771,L2,0.9133383,6.11368218
0,1,717501,L2,0.586668,6.11368218
0,1,514305,L2,0.2849087,6.11368218
1,1,248930,L2,-1.4523138,6.11368218
1,1,617211,L2,0.7380616,6.11368218
0,1,251621,L2,-1.5564549,6.11368218
0,1,648557,L2,0.3769859,6.11368218
0,1,108486,L2,0.4776327,6.11368218
1,1,716031,L2,0.4708483,6.11368218
1,1,862825,L2,0.1984769,6.11368218
0,1,672285,L2,0.3838212,6.11368218
1,1,702640,L2,0.3570042,6.11368218
0,1,302458,L2,0.2845564,6.11368218
1,1,154393,L2,0.2379171,6.11368218
1,1,607827,L2,0.1929522,6.11368218
1,1,964675,L2,0.1481173,6.11368218
0,1,452163,L2,0.4128748,6.11368218
1,1,697259,L2,0.5258944,6.11368218
1,1,917009,L2,0.1992263,6.11368218
1,1,447513,L2,0.4550739,6.11368218
1,1,379265,L2,0.202548,6.11368218
1,1,672285,L2,0.2809976,6.11368218
1,1,922683,L2,0.2316893,6.11368218
1,1,514305,L2,0.0793277,6.11368218
0,1,544005,L2,0.4707145,6.11368218
1,1,717501,L2,0.167937,6.11368218
1,1,216249,L2,0.1283797,6.11368218
1,1,648557,L2,0.3821907,6.11368218
1,1,183117,L2,0.2650248,6.11368218
0,1,159491,L2,0.5408765,6.11368218
1,1,843976,L2,0.0951273,6.11368218
1,1,316397,L2,0.2986349,6.11368218
0,1,316397,L2,0.4323647,6.11368218
1,1,886168,L2,0.2538214,6.11368218
1,1,700064,L2,0.1579257,6.11368218
1,1,376188,L2,-0.8094118,6.11368218
0,1,735448,L2,0.2572251,6.11368218
1,1,108486,L2,0.5318967,6.11368218
0,1,306328,L2,0.3929915,6.11368218
1,1,752128,L2,0.162907,6.11368218
0,1,501349,L2,0.4029334,6.11368218
1,1,792988,L2,0.2977043,3.737669618
1,1,911462,L2,0.3028543,3.737669618
0,1,672285,L2,0.6356624,3.737669618
0,1,792988,L2,0.2711126,3.737669618
1,0,3121,L2,0.4104957,3.737669618
1,1,159491,L2,0.2480182,3.737669618
1,1,251621,L2,0.422826,3.737669618
1,1,572187,L2,0.2382611,3.737669618
0,0,85913,L2,0.3208324,3.737669618
1,1,586804,L2,0.4086,3.737669618
1,0,697760,L2,0.5020338,3.737669618
1,1,774770,L2,0.5169157,3.737669618
0,1,959490,L2,0.699215,3.737669618
0,1,15711,L2,0.3198749,3.737669618
0,1,790740,L2,0.516562,3.737669618
0,1,187490,L2,0.2136525,3.737669618
0,0,544005,L2,0.3150905,3.737669618
1,1,717501,L2,0.3943027,3.737669618
1,1,108486,L2,0.2455263,3.737669618
0,1,700064,L2,0.2249564,3.737669618
0,1,302458,L2,0.371088,3.737669618
1,1,617211,L2,0.477316,3.737669618
1,1,452163,L2,0.1065058,3.737669618
0,1,716031,L2,0.5844929,3.737669618
0,0,331100,L2,-0.249782,3.737669618
0,1,922683,L2,0.279239,3.737669618
1,0,964675,L2,0.146744,3.737669618
0,0,251621,L2,0.7401743,3.737669618
0,1,862825,L2,0.2202755,3.737669618
1,1,631538,L2,0.3005962,3.737669618
1,1,862825,L2,0.0517045,3.737669618
1,1,752128,L2,0.2486871,3.737669618
0,0,697760,L2,0.6558779,3.737669618
1,1,306328,L2,0.2660832,3.737669618
1,1,85913,L2,0.55731,3.737669618
1,1,379265,L2,0.3710964,3.737669618
1,0,843976,L2,0.2524104,3.737669618
1,0,783049,L2,0.6209107,3.737669618
1,1,216249,L2,0.2114029,3.737669618
0,1,767065,L2,0.4690415,3.737669618
1,1,147512,L2,0.1711591,3.737669618
1,1,767065,L2,0.4373989,3.737669618
0,1,216249,L2,0.2192018,3.737669618
1,1,697259,L2,0.373171,3.737669618
0,1,911462,L2,0.3487835,3.737669618
0,1,586804,L2,0.6132042,3.737669618
1,1,922683,L2,0.331142,3.737669618
1,1,154393,L2,0.1006866,3.737669618
0,1,998663,L2,0.2918292,3.737669618
0,1,183117,L2,0.3192359,3.737669618
0,1,447513,L2,0.3363061,3.737669618
1,0,544005,L2,0.2982688,3.737669618
0,1,864280,L2,0.2945352,3.737669618
0,1,617211,L2,0.3826249,3.737669618
0,0,3121,L2,0.3393481,3.737669618
0,1,774770,L2,0.5384963,3.737669618
1,1,735448,L2,0.2925959,3.737669618
1,1,302458,L2,0.2392817,3.737669618
0,1,501349,L2,0.4812369,3.737669618
1,1,447513,L2,0.4879307,3.737669618
0,1,572187,L2,0.2766559,3.737669618
1,0,336257,L2,0.4704361,3.737669618
1,1,901980,L2,0.2230974,3.737669618
0,1,306328,L2,0.2590882,3.737669618
0,1,154393,L2,0.0866714,3.737669618
0,1,717501,L2,0.3142016,3.737669618
0,1,316397,L2,0.0821369,3.737669618
1,1,183117,L2,0.3127195,3.737669618
1,1,959490,L2,0.3172516,3.737669618
1,0,331100,L2,0.3475797,3.737669618
0,1,514305,L2,0.3404428,3.737669618
0,1,783049,L2,0.4697174,3.737669618
0,0,173085,L2,0.3464622,3.737669618
0,1,631538,L2,0.6710161,3.737669618
0,1,735448,L2,0.2889115,3.737669618
1,1,514305,L2,0.6508501,3.737669618
1,0,716031,L2,0.3498089,3.737669618
0,1,159491,L2,0.3353208,3.737669618
1,1,700064,L2,0.2001707,3.737669618
1,0,173085,L2,0.2690151,3.737669618
0,1,147512,L2,0.5526323,3.737669618
1,0,929015,L2,0.582052,3.737669618
1,1,790740,L2,0.2730042,3.737669618
0,1,843976,L2,0.5361644,3.737669618
1,1,886168,L2,0.4139347,3.737669618
1,1,376188,L2,0.4419347,3.737669618
0,1,697259,L2,0.6834391,3.737669618
1,0,864280,L2,0.3733344,3.737669618
0,1,376188,L2,-1.1608235,3.737669618
0,0,964675,L2,0.3486779,3.737669618
0,0,108486,L2,0.2469481,3.737669618
0,0,871398,L2,0.3264999,3.737669618
1,1,917009,L2,0.206999,3.737669618
1,1,15711,L2,0.2154347,3.737669618
0,1,901980,L2,0.536135,3.737669618
1,1,702640,L2,1.9885378,3.737669618
0,0,69771,L2,0.4092648,3.737669618
0,1,373596,L2,0.2495472,3.737669618
1,1,316397,L2,0.0555669,3.737669618
0,1,607827,L2,0.2339368,3.737669618
0,1,917009,L2,0.2435643,3.737669618
0,1,248930,L2,-1.3741996,3.737669618
1,0,69771,L2,0.301064,3.737669618
1,0,607827,L2,0.1642622,3.737669618
0,0,452163,L2,0.4130929,3.737669618
1,1,501349,L2,1.023967,3.737669618
0,1,379265,L2,0.3361489,3.737669618
1,1,672285,L2,0.485968,3.737669618
0,0,336257,L2,0.5577278,3.737669618
0,0,702640,L2,0.7546784,3.737669618
1,1,871398,L2,1.0173304,3.737669618
1,1,187490,L2,0.1336428,3.737669618
0,0,648557,L2,0.308572,3.737669618
1,1,998663,L2,0.2956952,3.737669618
0,0,752128,L2,0.2882825,3.737669618
1,1,248930,L2,-1.3122685,3.737669618
1,1,373596,L2,0.3480289,3.737669618
1,0,648557,L2,0.2737137,3.737669618
0,0,929015,L2,1.1314627,3.737669618
1,0,648557,L2,0.4756479,3.737669618
0,1,700064,L2,0.2574972,3.737669618
1,0,607827,L2,-0.7970948,3.737669618
0,1,216249,L2,0.3514465,3.737669618
0,1,716031,L2,0.4791657,3.737669618
0,1,783049,L2,0.3514162,3.737669618
1,0,3121,L2,0.0628674,3.737669618
1,1,700064,L2,0.1472361,3.737669618
0,1,3121,L2,0.703238,3.737669618
0,1,929015,L2,0.1389453,3.737669618
1,0,783049,L2,0.2611307,3.737669618
0,1,183117,L2,0.424046,3.737669618
1,1,187490,L2,0.2267553,3.737669618
0,1,617211,L2,0.4305319,3.737669618
1,1,631538,L2,0.2883806,3.737669618
1,0,586804,L2,0.5322554,3.737669618
0,1,864280,L2,0.2874063,3.737669618
0,0,911462,L2,0.4933437,3.737669618
1,0,864280,L2,0.1486591,3.737669618
0,1,767065,L2,0.2771218,3.737669618
0,1,376188,L2,-1.0425076,3.737669618
1,1,702640,L2,0.2687757,3.737669618
0,1,331100,L2,0.2378914,3.737669618
0,0,544005,L2,0.2725024,3.737669618
0,1,697259,L2,0.3930918,3.737669618
1,0,69771,L2,0.2434075,3.737669618
1,1,774770,L2,0.3138842,3.737669618
1,1,843976,L2,0.2743347,3.737669618
1,1,672285,L2,0.2488433,3.737669618
0,1,316397,L2,0.484658,3.737669618
0,1,306328,L2,0.3435125,3.737669618
1,1,959490,L2,0.3922668,3.737669618
1,1,911462,L2,0.8885479,3.737669618
0,1,922683,L2,0.290742,3.737669618
1,0,173085,L2,0.097265,3.737669618
0,1,631538,L2,0.7048055,3.737669618
0,0,173085,L2,0.2731683,3.737669618
0,1,373596,L2,0.2309321,3.737669618
1,0,716031,L2,0.2808003,3.737669618
1,1,183117,L2,0.4814404,3.737669618
1,1,901980,L2,0.2665102,3.737669618
1,0,964675,L2,0.3407369,3.737669618
0,0,336257,L2,0.4894848,3.737669618
0,1,154393,L2,0.2234857,3.737669618
1,1,752128,L2,0.2774929,3.737669618
1,1,154393,L2,0.0954961,3.737669618
1,1,15711,L2,0.0850881,3.737669618
0,1,648557,L2,0.3568712,3.737669618
1,1,922683,L2,0.2627962,3.737669618
1,1,917009,L2,0.2387661,3.737669618
0,1,774770,L2,0.5611149,3.737669618
1,0,452163,L2,0.1155389,3.737669618
0,1,917009,L2,0.2619896,3.737669618
1,1,376188,L2,1.2710929,3.737669618
1,0,331100,L2,-0.6229006,3.737669618
0,1,672285,L2,0.2706949,3.737669618
1,0,929015,L2,-0.0531426,3.737669618
0,1,607827,L2,0.3389426,3.737669618
0,1,862825,L2,0.2908803,3.737669618
1,1,697760,L2,0.0235057,3.737669618
1,1,792988,L2,0.4469947,3.737669618
0,1,735448,L2,0.2996039,3.737669618
0,1,501349,L2,0.4607169,3.737669618
1,1,316397,L2,-0.0113831,3.737669618
1,1,735448,L2,0.2003595,3.737669618
0,1,147512,L2,0.3033868,3.737669618
1,1,248930,L2,-1.4320784,3.737669618
1,1,147512,L2,0.0449487,3.737669618
1,0,544005,L2,0.0691287,3.737669618
0,1,886168,L2,-0.0434735,3.737669618
1,1,862825,L2,-0.0188441,3.737669618
0,0,85913,L2,0.4153423,3.737669618
1,1,617211,L2,0.3856031,3.737669618
1,1,886168,L2,0.447592,3.737669618
0,1,572187,L2,0.3407291,3.737669618
0,0,702640,L2,0.6449044,3.737669618
1,1,717501,L2,0.2526597,3.737669618
1,1,572187,L2,0.6023332,3.737669618
1,1,501349,L2,0.271815,3.737669618
1,1,373596,L2,-0.0807399,3.737669618
0,1,447513,L2,0.5300494,3.737669618
1,0,108486,L2,0.5687787,3.737669618
0,1,717501,L2,0.3620617,3.737669618
1,1,306328,L2,0.3999854,3.737669618
