LanguageName,InventoryID,ISO6393,Glottocode,Source,name,isocodes,level,macroarea,latitude,longitude,SegmentN
Mayi-Thakurti,2831,nxn,ngaw1240,er,Ngawun,nxn,language,Australia,-19.4484,141.471,22
Mayi-Yapi,2832,xyj,mayi1235,er,Mayi-Yapi,xyj,dialect,Australia,-19.25,140.61,21
Mayogo,1488,mdm,mayo1261,gm,Mayogo,mdm,language,Africa,2.79827,27.8282,46
Mazahua,98,maz,cent2144,spa,Central Mazahua,maz,language,North America,19.7357,-100.018,63
MAZAHUA,452,maz,cent2144,upsid,Central Mazahua,maz,language,North America,19.7357,-100.018,60
Mazanderani,1042,mzn,maza1291,ph,Mazanderani,mzn,language,Eurasia,36.241,52.3009,29
MAZATEC,450,maq,chiq1250,upsid,Chiquihuitlán Mazatec,maq,language,North America,18.0541,-96.6659,33
Mazateco,99,maq,chiq1250,spa,Chiquihuitlán Mazatec,maq,language,North America,18.0541,-96.6659,38
MBA-NE,458,mfc,mbaa1245,upsid,Mba,mfc,language,Africa,1.06885,25.143,31
Mbabaram,2928,vmb,mbab1239,er,Mbabaram,vmb,language,Australia,-20.1389,143.438,27
MBABARAM,606,vmb,mbab1239,upsid,Mbabaram,vmb,language,Australia,-20.1389,143.438,24
Mbalanhu,1502,lnb,mbal1255,gm,Mbalanhu,lnb,language,Africa,-17.578884,16.027517,31
Mbara,2927,mvl,mbar1254,er,Mbara-Yanga,mvl,language,Australia,-19.29,142.475904,27
Mbay,1474,myb,mbay1241,gm,Mbay,myb,language,Africa,8.23066,15.7328,44
mbe,1285,mfo,mbee1249,gm,Mbe,mfo,language,Africa,6.57067,8.82998,37
Mbe,1599,mfo,mbee1249,gm,Mbe,mfo,language,Africa,6.57067,8.82998,57
Mbembe,781,mfn,cros1244,aa,Cross River Mbembe,mfn,language,Africa,6.16926,8.23592,153
Mbembe,1630,nza,tigo1236,gm,Tigon Mbembe,nza,language,Africa,6.983995,10.70849,153
Mbiywom,2914,mis,mbiy1238,er,Mbiywom,NA,language,Australia,-12.89620501,142.2710997,29
Mbo (Ekanang),1558,mbo,mboc1235,gm,Mbo (Cameroon),mbo,language,Africa,5.13981,9.92766,35
Mbo (Ngwatta),1560,mbo,mboc1235,gm,Mbo (Cameroon),mbo,language,Africa,5.13981,9.92766,36
Mbodomo,1407,gmm,gbay1281,gm,Gbaya-Mbodomo,gmm,language,Africa,4.800365,14.606865,38
Mbodomo; Mbódɔ̀mɔ́,939,gmm,gbay1281,ph,Gbaya-Mbodomo,gmm,language,Africa,4.800365,14.606865,37
Mboó,782,mbo,mboc1235,aa,Mbo (Cameroon),mbo,language,Africa,5.13981,9.92766,31
Mbuko,1408,mqb,mbuk1243,gm,Mbuko,mqb,language,Africa,10.7788,14.1677,45
mbukushu,1270,mhw,mbuk1240,gm,Mbukushu,mhw,language,Africa,-17.6827,22.5026,29
MBUM,455,mdd,mbum1254,upsid,Mbum,mdd,language,Africa,7.5789,14.2722,38
Mbyá,2083,gun,mbya1239,saphon,Mbyá Guaraní,gun,language,South America,-26.0188,-52.711,26
Me'en,1472,mym,meen1242,gm,Me'en,mym,language,Africa,6.63207,35.6255,40
Mebengokre,1963,txu,kaya1330,saphon,Kayapó,txu,language,South America,-7.77352,-51.6737,33
Medumba,940,byv,medu1238,ph,Medumba,byv,language,Africa,5.10901,10.6118,25
Mehináku,1823,mmh,mehi1240,saphon,Mehináku,mmh,language,South America,-12.5364,-53.521,23
Mekaa,783,mcp,maka1304,aa,Makaa,mcp,language,Africa,4.15471,13.0789,55
Mende,784,men,mend1266,aa,Mende (Sierra Leone),men,language,Africa,7.90935,-10.9926,34
Mengerrdji,2649,zme,mang1382,er,Mangerr,zme,language,Australia,-12.2391,132.973,23
Mennonite Plautdietsch,2224,pdt,plau1238,uz,Plautdietsch,pdt,language,North America,49.578028,-109.353868,55
Mere,1584,meq,mere1246,gm,Merey,meq,language,Africa,10.7458,14.09,44
Metta,785,mgo,meta1238,aa,Meta',mgo,language,Africa,5.88942,9.87416,33
Mewati,1227,wtm,mewa1250,ph,Mewati,wtm,language,Eurasia,27.736,76.947,50
Mfumte,1601,nfu,mfum1238,gm,Southern Mfumte,nfu,language,Africa,6.6,10.936386,89
Mianmin,973,mpt,mian1257,ph,Mianmin,NA,dialect,Papunesia,NA,NA,25
Michif,1072,crg,mich1243,ph,Michif,crg,language,North America,49.1681,-99.9119,41
Michoacan Nahual,957,ncl,mich1245,ph,Michoacán Nahuatl,ncl,language,North America,18.3412,-103.361,25
MIEN,375,ium,iumi1238,upsid,Iu Mien,ium,language,Eurasia,20.83,101.17,41
Minang,2868,nys,nyun1247,er,Nyunga,nys,language,Australia,-33.1199,118.151,22
Minangkabau,1698,min,mina1268,gm,Minangkabau,min,language,Papunesia,-0.896,100.44,33
Mingrelian,941,xmf,ming1252,ph,Mingrelian,xmf,language,Eurasia,42.5129,41.8719,143
Minjungbal,2715,xjb,minj1242,er,Minjangbal,NA,dialect,Australia,NA,NA,20
Minkin,2691,mis,mink1237,er,Minkin,xxm,language,Australia,-17.736653,139.541931,23
Minyanka,786,myk,mama1271,aa,Mamara Senoufo,myk,language,Africa,12.4871,-5.28245,50
Miraña,1858,boa,mira1254,saphon,Miraña,NA,dialect,South America,NA,NA,31
Mirandese,2278,mwl,mira1251,ea,Mirandese,mwl,language,Eurasia,41.5375,-6.38371,49
Miriwoong,2673,mep,miri1266,er,Miriwung,mep,language,Australia,-16.3596,128.889,20
Mirrniny,2837,nju,ngad1258,er,Ngadjunmaya,nju,language,Australia,-32.02447,124.46601,26
Mishmi,1767,mxj,miju1243,ra,Kman,mxj,language,Eurasia,28.4732,97.0444,54
Mising,1768,mrg,miny1240,ra,Mising,NA,dialect,Eurasia,NA,NA,46
Mithaka,2748,mis,mith1236,er,Mithaka,NA,language,Australia,-25.13606725,139.598447,29
MIXE,472,mto,toto1305,upsid,Totontepec Mixe,mto,language,North America,17.2157,-96.0179,23
Mixtec,100,mig,sanm1295,spa,San Miguel El Grande Mixtec,mig,language,North America,17.046881,-97.622482,32
MIXTEC,461,mig,sanm1295,upsid,San Miguel El Grande Mixtec,mig,language,North America,17.046881,-97.622482,25
Miyan,2805,bzr,biri1256,er,Biri,bzr,language,Australia,-20.1494,146.67,18
Mmani,1322,buy,mman1238,gm,Mmani,NA,dialect,Africa,NA,NA,36
Mmen,942,bfm,mmen1238,ph,Mmen,bfm,language,Africa,6.43213,10.2541,41
Mo,787,mzw,degg1238,aa,Deg,mzw,language,Africa,8.43846,-2.28724,52
Mochica,1931,omc,moch1259,saphon,Mochica,omc,language,South America,-8.01667,-79,32
Mocovi,1127,moc,moco1246,ph,Mocoví,moc,language,South America,-28.097,-60.4145,31
Mocoví,1916,moc,moco1246,saphon,Mocoví,moc,language,South America,-28.097,-60.4145,29
Modern Greek,170,ell,mode1248,spa,Modern Greek,ell,language,Eurasia,38.36,23.13,26
Modern Hebrew,135,heb,hebr1245,spa,Modern Hebrew,heb,language,Eurasia,31.1056,35.0179,30
Mofu-gudur,788,mif,mofu1248,aa,Mofu-Gudur,mif,language,Africa,10.567,14.0314,44
Mofu, South,1598,mif,mofu1248,gm,Mofu-Gudur,mif,language,Africa,10.567,14.0314,40
Moghamo,1625,mgo,mogh1246,gm,Moghamo,NA,dialect,Africa,NA,NA,50
MOGHOL,459,mhj,mogh1245,upsid,Mogholi,mhj,language,Eurasia,34.2504,62.2802,29
Moken,943,mwt,moke1242,ph,Moken,mwt,language,Eurasia,10.1474,98.6765,70
Moken,1673,mwt,moke1242,gm,Moken,mwt,language,Eurasia,10.1474,98.6765,70
Moklen,1672,mkm,mokl1243,gm,Moklen,mkm,language,Eurasia,8.16761,98.3176,46
Mokpwe,1626,bri,mokp1239,gm,Mokpwe,bri,language,Africa,4.24178,9.23887,31
Molalla,1123,mbe,mola1238,ph,Molale,mbe,language,North America,44.556,-122.857,30
Moloko,1409,mlw,molo1266,gm,Moloko,mlw,language,Africa,10.7933,14.2521,47
mongo-nkundu,1277,lol,mong1338,gm,Mongo,lol,language,Africa,-1.54228,20.4259,56
MONGUOR,462,mjg,tuuu1240,upsid,Tu,mjg,language,Eurasia,36.8177,102.117,28
Mono,1143,mnh,mono1270,ph,Mono (Democratic Republic of Congo),mnh,language,Africa,4.57915,19.8264,106
Mono,1344,mru,mono1269,gm,Mono (Cameroon),mru,language,Africa,8.78372,14.2254,106
Moore,789,mos,moss1236,aa,Mossi,mos,language,Africa,11.95,-1.32,43
MOR,464,moq,morb1239,upsid,Mor (Bomberai Peninsula),moq,language,Papunesia,-2.85747,132.845,19
Mori Bawah,1678,xmz,mori1268,gm,Mori Bawah,xmz,language,Papunesia,-2.56016,121.37,27
MORO,465,mor,moro1285,upsid,Moro,mor,language,Africa,10.9194,30.2138,29
Moroccan Arabic,133,ary,moro1292,spa,Moroccan Arabic,ary,language,Africa,32.5,-7.5,78
Morokodo,1424,mgc,moro1284,gm,Morokodo,mgc,language,Africa,5.5103,30.0229,54
Moru,1293,mgd,moru1253,gm,Moru,mgd,language,Africa,5.1232,30.3287,38
Moseten,944,cas,mose1249,ph,Mosetén-Chimané,cas,language,South America,-14.64448,-67.83756,38
Mosetén de Covendo,1986,cas,mose1249,saphon,Mosetén-Chimané,cas,language,South America,-14.64448,-67.83756,39
Mosetén de Santa Ana,1987,cas,mose1249,saphon,Mosetén-Chimané,cas,language,South America,-14.64448,-67.83756,41
Movima,1932,mzp,movi1243,saphon,Movima,mzp,language,South America,-13.8115,-65.6348,29
MOVIMA,479,mzp,movi1243,upsid,Movima,mzp,language,South America,-13.8115,-65.6348,23
Moxo,111,ign,igna1246,spa,Ignaciano,ign,language,South America,-15.1188,-65.3993,25
MOXO,366,ign,igna1246,upsid,Ignaciano,ign,language,South America,-15.1188,-65.3993,25
Moyon,1769,nmo,moyo1238,ra,Moyon,nmo,language,Eurasia,24.4793,94.3421,40
Mpalitjanh,2915,xpj,mpal1238,er,Mpalitjanh,xpj,dialect,Australia,NA,NA,26
Mpumpun,945,mgg,mpon1254,ph,Mpongmpong,mgg,language,Africa,3.14015,14.866,38
Muan,790,moa,mwan1250,aa,Mwan,moa,language,Africa,7.87533,-5.94577,39
Mudburra,2856,mwd,mudb1240,er,Mudburra,mwd,language,Australia,-16.7694,132.329,23
Muher,1459,sgw,seba1251,gm,Sebat Bet Gurage,sgw,language,Africa,8.11879,37.9891,42
Muhiang,869,aoj,mufi1238,ph,Mufian,aoj,language,Papunesia,-3.57932,142.955,22
Muinane,1859,bmr,muin1242,saphon,Muinane,bmr,language,South America,-0.8652,-72.4249,28
MUINANE,256,bmr,muin1242,upsid,Muinane,bmr,language,South America,-0.8652,-72.4249,28
Muisca,1893,chb,chib1270,saphon,Chibcha,chb,language,South America,6.24999,-74.1666,22
Muk-Thang,2789,unn,gana1278,er,Ganai,unn,language,Australia,38.58,146.5,22
Muluridji,2888,vmu,mulu1243,er,Muluridyi,vmu,language,Australia,-17.0601,145.329,16
MUMUYE,478,mzm,nucl1240,upsid,Mumuye,mzm,language,Africa,8.90347,11.71545,34
Muna,1214,mnb,muna1247,ph,Muna,mnb,language,Papunesia,-5.40419,122.541,33
Mundabli,1618,boe,mund1328,gm,Mundabli,boe,language,Africa,6.59969,10.2704,38
Mundang,1343,mua,mund1325,gm,Mundang,mua,language,Africa,9.83195,14.4751,67
Mundani,791,mnf,mund1327,aa,Mundani,mnf,language,Africa,5.68073,9.91533,41
Mundari,2295,unr,mund1320,ea,Mundari,unr,language,Eurasia,23.03,85.85,104
Mundari,1770,unr,mund1320,ra,Mundari,unr,language,Eurasia,23.03,85.85,104
Mundari,10,unr,mund1320,spa,Mundari,unr,language,Eurasia,23.03,85.85,104
MUNDARI,602,unr,mund1320,upsid,Mundari,unr,language,Eurasia,23.03,85.85,37
Mündü,780,muh,mund1326,aa,Mündü,muh,language,Africa,4.22755,29.9967,41
Mundurukú,1129,myu,mund1330,ph,Mundurukú,myu,language,South America,-8.41095,-57.691,39
Mundurukú,2096,myu,mund1330,saphon,Mundurukú,myu,language,South America,-8.41095,-57.691,37
Mungaka,946,mhk,mung1266,ph,Mungaka,mhk,language,Africa,5.89752,10.0294,33
Mungbam,1617,mij,abar1238,gm,Mungbam,mij,language,Africa,6.5805,10.2267,36
Muniche,1933,myr,muni1258,saphon,Muniche,myr,language,South America,-5.7441796,-76.426712,27
Munji,2289,mnj,munj1244,ea,Munji,mnj,language,Eurasia,35.9321,70.9404,44
Munukutuba,792,mkw,kitu1245,aa,Kituba (Congo),mkw,language,Africa,-4.15654,14.5648,22
Muria Gondi,2538,mut,west2408,ea,Western Muria,mut,language,Eurasia,20.2384,80.7006,26
MURINHPATHA,474,mwf,murr1258,upsid,Murriny Patha,mwf,language,Australia,-14.74852,129.70152,25
Murle,793,mur,murl1244,aa,Murle,mur,language,Africa,6.69756,33.988,34
Murrinh-patha,2634,mwf,murr1259,er,Murrinhpatha,NA,dialect,Australia,NA,NA,28
MURSI,473,muz,murs1242,upsid,Mursi,muz,language,Africa,5.69801,36.0971,26
Muruwari,2720,zmu,muru1266,er,Muruwari,zmu,language,Australia,-28.9618,146.546,25
Muyang,1410,muy,muya1243,gm,Muyang,muy,language,Africa,10.86047,14.21246,46
Mvumbo,947,nmg,mvum1238,ph,Mvumbo,NA,dialect,Africa,NA,NA,55
Mwaghavul,794,sur,mwag1236,aa,Mwaghavul,sur,language,Africa,9.47205,8.96522,37
Mwali,1341,wlc,mwal1237,gm,Mwali Comorian,wlc,language,Africa,-12.3164,43.741,24
Mwotlap,948,mlv,motl1237,ph,Mwotlap,mlv,language,Papunesia,-13.655015,167.706277,22
Myeik Burmese,2491,tvn,merg1238,ea,Myeik,NA,dialect,Eurasia,NA,NA,48
myene,1263,mye,myen1241,gm,Myene,mye,language,Africa,-1.48741,9.50247,36
Mỹky,1927,irn,iran1263,saphon,Irántxe-Münkü,irn,language,South America,-12.7178,-57.9806,39
N'cam,1264,bud,ntch1242,gm,Ntcham,bud,language,Africa,9.23971,0.599275,43
Nadëb,1992,mbj,nade1244,saphon,Nadëb,mbj,language,South America,-1.24449,-66.3068,34
Nafaanra,795,nfr,nafa1258,aa,Nafaanra,nfr,language,Africa,8.00522,-2.51001,44
Nagamese,958,nag,naga1394,ph,Naga Pidgin,nag,language,Eurasia,25.2508,93.4438,47
NAHUATL,486,ncj,nort2957,upsid,Northern Puebla Nahuatl,ncj,language,North America,20.1356,-97.9814,20
Naiki,1771,nit,naik1250,ra,Naiki,NA,dialect,Eurasia,NA,NA,46
Najdi Arabic,2607,ars,najd1235,ea,Najdi Arabic,ars,language,Eurasia,30.3371,42.1773,33
Nakara,2678,nck,naka1260,er,Nakara,nck,language,Australia,-12.07653,134.32729,25
Naki,956,mff,naki1238,ph,Naki,mff,language,Africa,6.62784,10.2378,44
Nama,155,naq,nama1265,spa,Nama,NA,dialect,Africa,NA,NA,33
NAMA,482,naq,nama1264,upsid,Nama (Namibia),naq,language,Africa,-25.0747,17.9767,41
NAMBAKAENGO,557,ntu,natu1246,upsid,Natügu,ntu,language,Papunesia,-10.6771,165.835,47
Namia,949,nnm,nami1256,ph,Namia,nnm,language,Papunesia,-3.85538,141.788,15
NANAI,341,gld,nana1257,upsid,Nanai,gld,language,Eurasia,48.4343,134.797,24
Nandi,954,niq,nand1266,ph,Nandi,niq,language,Africa,0.793737,35.408478,23
Nangchenpa Tibetan,2489,khg,kham1282,ea,Khams Tibetan,khg,language,Eurasia,31.9313,91.7062,96
Nankina,953,nnk,nank1250,ph,Nankina,nnk,language,Papunesia,-5.80804,146.464,20
Nanti,1824,cox,nant1250,saphon,Nanti,cox,language,South America,-12.1018,-72.3507,27
Napo Quichua,2039,qvo,napo1242,saphon,Napo Lowland Quechua,qvo,language,South America,-0.072525,-76.3889,23
Nara,2203,nrb,nara1262,uz,Nara,nrb,language,Africa,15.3251,37.499,59
Nari Nari,2784,rnr,nari1241,er,Nari Nari,rnr,dialect,Australia,NA,NA,23
Narrungga,2936,nnr,naru1238,er,Narungga,nnr,language,Australia,-34.69,137.535,27
Nasioi,60,nas,naas1242,spa,Naasioi,nas,language,Papunesia,-6.46022,155.632,18
NASIOI,483,nas,naas1242,upsid,Naasioi,nas,language,Papunesia,-6.46022,155.632,13
Nateni,1413,ntm,nate1242,gm,Nateni,ntm,language,Africa,10.5191,1.21879,40
Naukan Yupik,2291,ynk,nauk1242,ea,Naukan Yupik,ynk,language,Eurasia,65.5184,-171.755,22
Navaho,66,nav,nava1243,spa,Navajo,nav,language,North America,36.2106,-110.082,54
NAVAJO,484,nav,nava1243,upsid,Navajo,nav,language,North America,36.2106,-110.082,47
Nawdm,796,nmz,nawd1238,aa,Nawdm,nmz,language,Africa,7.17037,0.58553,35
Nawuri,1660,naw,nawu1242,gm,Nawuri,naw,language,Africa,8.45116,0.04947,40
NAXI,485,nxq,naxi1245,upsid,Naxi,nxq,language,Eurasia,27.5,100,49
Nchane,1600,ncr,ncan1245,gm,Ncane,ncr,language,Africa,6.50696,10.5312,41
Nchufie,1656,bfj,bafa1249,gm,Bafanji,bfj,language,Africa,5.84612,10.4518,59
Nɔmaa,798,lem,noma1260,aa,Nomaande,lem,language,Africa,4.5893,10.9157,30
Ndamba,1611,ndj,ndam1239,gm,Ndamba,ndj,language,Africa,-8.40485,36.0271,24
Ndebele,1491,nde,nort2795,gm,Zimbabwean Ndebele,nde,language,Africa,-20.2513,27.4096,68
Ndemli,950,nml,ndem1249,ph,Ndemli,nml,language,Africa,4.58061,10.2197,53
Ndjebbana,2676,djj,djee1236,er,Djeebbana,djj,language,Australia,-12.0133,134.097,21
Ndogo,1436,ndz,ndog1248,gm,Ndogo,ndz,language,Africa,7.73028,27.5588,38
ndonga,1269,ndo,ndon1254,gm,Ndonga,ndo,language,Africa,-17.22,17.35,30
Ndonga (Eunda),1507,ndo,ndon1254,gm,Ndonga,ndo,language,Africa,-17.22,17.35,36
Ndonga (Kolonkadhi),1506,ndo,ndon1254,gm,Ndonga,ndo,language,Africa,-17.22,17.35,36
Ndonga (Kwaluudhi),1505,ndo,ndon1254,gm,Ndonga,ndo,language,Africa,-17.22,17.35,36
Ndra'ngith,2910,dgt,ndra1239,er,Ndra'ngith,dgt,dialect,Australia,NA,NA,23
NDUT,487,ndv,ndut1239,upsid,Ndut,ndv,language,Africa,14.925,-16.9811,34
Ndut-Falor,1324,fap,palo1243,gm,Palor,fap,language,Africa,14.8628,-16.9557,43
Nen,1265,tvu,tune1261,gm,Tunen,tvu,language,Africa,4.75,10.67,26
NENETS,638,yrk,nene1249,upsid,Tundra Nenets,yrk,language,Eurasia,66.1775,71.0234,35
NEO-ARAMAIC,591,trg,lish1246,upsid,Lishán Didán,trg,language,Eurasia,36.23,44.37,40
Nepali,2204,npi,nepa1254,uz,Nepali,npi,language,Eurasia,28,85,165
Nepali,2342,npi,nepa1254,ea,Nepali,npi,language,Eurasia,28,85,165
Nepali,1772,npi,nepa1254,ra,Nepali,npi,language,Eurasia,28,85,165
NEPALI,488,npi,nepa1254,upsid,Nepali,npi,language,Eurasia,28,85,39
NERA,501,nrb,nara1262,upsid,Nara,nrb,language,Africa,15.3251,37.499,22
NEWARI,489,new,newa1246,upsid,Kathmandu Valley Newari,new,language,Eurasia,27.2614,84.9577,32
Nez Perce,81,nez,nezp1238,spa,Nez Perce,nez,language,North America,46.3073,-116.408,36
NEZ PERCE,490,nez,nezp1238,upsid,Nez Perce,nez,language,North America,46.3073,-116.408,30
Ngaanyatjarra,2962,ntj,ngaa1240,er,Ngaanyatjarra,ntj,language,Australia,-25.7514,127.602,23
Ngad''a; Ngadha',1213,nxg,ngad1261,ph,Ngad'a,nxg,language,Papunesia,-8.79508,120.976,27
Ngadjunmaya,2838,nju,ngad1258,er,Ngadjunmaya,nju,language,Australia,-32.02447,124.46601,26
Ngalakan,960,nig,ngal1293,ph,Ngalakgan,nig,language,Australia,-14.4281,134.716,26
Ngalakgan,2654,nig,ngal1293,er,Ngalakgan,nig,language,Australia,-14.4281,134.716,27
Ngalia,2960,pjt,pitj1243,er,Pitjantjatjara,pjt,language,Australia,-26.9704,131.357,23
Ngaliwurru,2684,djd,ngal1294,er,Ngaliwurru,NA,dialect,Australia,NA,NA,21
Ngambai,799,sba,ngam1268,aa,Ngambay,sba,language,Africa,8.57051,15.414,34
Ngamini,2752,nmv,ngam1284,er,Ngamini,NA,dialect,Australia,NA,NA,25
Ngan'gityemerri,2635,nam,nang1259,er,Nangikurrunggurr,nam,language,Australia,-14.268,131.237,23
NGANASAN,494,nio,ngan1291,upsid,Nganasan,nio,language,Eurasia,73.1354,86.2106,29
Ngandi,2655,nid,ngan1295,er,Ngandi,nid,language,Australia,-12.8448,134.649,35
Ngandjera,1504,nne,ngan1300,gm,Ngandyera,nne,language,Africa,-16.6359,21.1928,37
Nganikurungkurr,961,nam,nang1259,ph,Nangikurrunggurr,nam,language,Australia,-14.268,131.237,28
Nganyaywana,2990,nyx,ngan1296,er,Nganyaywana,nyx,language,Australia,-29.581,151.313,17
Ngardi,2857,rxd,ngar1288,er,Ngardi,rxd,language,Australia,-21.0231,129.0308,24
Ngardily,3018,wbp,west2437,er,Western Warlpiri,NA,dialect,Australia,NA,NA,24
Ngarigu,2998,xni,ngar1297,er,Ngarigu,xni,dialect,Australia,-36.23,149.13,18
NGARINJIN,601,ung,ngar1284,upsid,Ngarinyin,ung,language,Australia,-16.4006,126.433,24
Ngarinyin,3007,ung,ngar1284,er,Ngarinyin,ung,language,Australia,-16.4006,126.433,22
Ngarinyman,2858,nbj,ngar1235,er,Ngarinman,nbj,language,Australia,-15.4661,130.651,23
Ngarla,2842,ywg,yinh1234,er,Yinhawangka,ywg,language,Australia,-22.9178,117.5628,23
Ngarlawangka,2961,nrk,ngar1296,er,Ngarla,nrk,language,Australia,-20.20748,119.30579,23
Ngarluma,2843,nrl,ngar1287,er,Ngarluma,nrl,language,Australia,-20.9235,117.203,23
Ngarnka,2686,nji,ngar1283,er,Ngarnka,nji,language,Australia,-17.42,134.73,21
Ngawun,2833,nxn,ngaw1240,er,Ngawun,nxn,language,Australia,-19.4484,141.471,21
Ngayawang,2793,mis,lowe1402,er,Lower Riverland,NA,language,Australia,-34.6,140.5,23
Ngbaka,800,nga,ngba1285,aa,Ngbaka Minagende,nga,language,Africa,2.98887,18.994,34
Ngbandi,801,ngb,nort2774,aa,Northern Ngbandi,ngb,language,Africa,3.56357,21.85251,31
Ngemba,936,nge,ngem1255,ph,Ngemba,nge,language,Africa,5.97864,10.1469,40
Ngiemboon,1628,nnh,ngie1241,gm,Ngiemboon,nnh,language,Africa,5.56777,10.1266,30
Ngintait,2794,mis,ngin1247,er,Ngindadj,NA,dialect,Australia,NA,NA,23
Ngishe,959,nsh,ngos1238,ph,Ngoshie,nsh,language,Africa,6.04616,9.83193,34
Ngiti,1470,niy,ngit1239,gm,Ngiti,niy,language,Africa,1.30455,30.2242,56
Ngiyambaa,2721,wyb,wang1291,er,Ngiyambaa,wyb,language,Australia,-30.6481,146.18,21
NGIYAMBAA,623,wyb,wang1291,upsid,Ngiyambaa,wyb,language,Australia,-30.6481,146.18,18
NGIZIM,491,ngi,ngiz1242,upsid,Ngizim,ngi,language,Africa,12.1051,11.0178,40
Ngkoth,2916,mis,ngko1236,er,Ngkoth,NA,language,Australia,-12.740575,141.886762,26
Ngomba,962,jgo,ngom1272,ph,Ngomba,jgo,language,Africa,5.63067,10.237,57
Ngomba,1411,jgo,ngom1272,gm,Ngomba,jgo,language,Africa,5.63067,10.237,57
Ngombale,963,nla,ngom1271,ph,Ngombale,nla,language,Africa,5.70306,10.1446,59
Ngumbarl,2692,xnm,ngum1253,er,Ngumbarl,NA,language,Australia,NA,NA,20
Ngunawal,2999,mis,sout2770,er,Southern Inland Yuin,NA,language,Australia,-36.30008261,148.7238073,25
ngwe,1286,nwe,ngwe1238,gm,Ngwe,nwe,language,Africa,5.49787,9.9028,38
Ngyembɔɔn,802,nnh,ngie1241,aa,Ngiemboon,nnh,language,Africa,5.56777,10.1266,28
Nhanda,2770,nha,nhan1238,er,Nhanda,nha,language,Australia,-27.42523643,114.2680442,33
Nhandeva,2142,nhd,chir1286,saphon,Chiripá,nhd,language,South America,-25.6521,-55.051,29
Nhangu,2978,jay,yann1237,er,Yan-nhangu,jay,language,Australia,-12.0853,134.877,31
Nheengatú,2097,yrl,nhen1239,saphon,Nhengatu,yrl,language,South America,1.04503,-66.9646,23
Nhirrpi,2755,hrp,nhir1234,er,Nhirrpi,hrp,dialect,Australia,NA,NA,29
Nhuwala,2844,nhf,nhuw1239,er,Nhuwala,nhf,language,Australia,-21.38154,115.74542,26
Niaboua,803,nwb,nyab1255,aa,Nyabwa,nwb,language,Africa,6.87615,-6.84428,44
Nias,1674,nia,nias1242,gm,Nias,nia,language,Papunesia,0.90691,97.4961,25
Nicobarese,1773,ncb,cent1990,ra,Central Nicobarese,ncb,language,Eurasia,7.94812,93.3921,35
NICOBARESE,271,caq,carn1240,upsid,Car Nicobarese,caq,language,Eurasia,9.18853,92.7671,25
Nigerian Pidgin,1134,pcm,nige1257,ph,Nigerian Pidgin,pcm,language,Africa,9.65873,4.21068,32
Nimanburu,2698,nmp,nima1245,er,Nimanbur,nmp,language,Australia,-17.374,123.228,23
NIMBORAN,495,nir,nucl1633,upsid,Nimboran,nir,language,Papunesia,-2.5803,140.179,18
Ninam,2132,shb,nina1238,saphon,Ninam,shb,language,South America,4.03894,-62.7801,18
Ningil,980,niz,ning1273,ph,Ningil,niz,language,Papunesia,-3.49733,142.251,21
Nishgha,1130,ncg,nisg1240,ph,Nisga'a,ncg,language,North America,55.199,-129.192,42
NIVKH,496,niv,gily1242,upsid,Amur Nivkh,niv,language,Eurasia,52.59,140.681,35
Nizaa,1317,sgi,suga1248,gm,Nizaa,sgi,language,Africa,7.12906,12.3779,90
Njem,1602,njy,njye1238,gm,Njyem,njy,language,Africa,2.30483,14.1175,42
Nkonya,1455,nko,nkon1248,gm,Nkonya,nko,language,Africa,7.20316,0.3209,34
Nomatsigenga,1825,not,noma1263,saphon,Nomatsiguenga,not,language,South America,-11.5349,-74.4371,25
NONI,492,nhu,noon1243,upsid,Noone,nhu,language,Africa,6.37256,10.5707,33
Nonuya,2130,noj,nonu1241,saphon,Nonuya,noj,language,South America,-1.25,-72.5,26
Nootka,70,nuk,nuuc1236,spa,Nuu-chah-nulth,nuk,language,North America,49.67,-126.67,94
Nootka,964,nuk,nuuc1236,ph,Nuu-chah-nulth,nuk,language,North America,49.67,-126.67,94
North Junín Quechua,2030,qvn,nort2980,saphon,North Junín Quechua,qvn,language,South America,-11.2132,-75.8128,50
North Junín Quechua,2031,qvn,nort2980,saphon,North Junín Quechua,qvn,language,South America,-11.2132,-75.8128,50
North Maluku Malay,1689,max,nort2828,gm,North Moluccan Malay,max,language,Papunesia,-0.86437,128.323,27
North Marquesan,1205,mrq,nort2845,ph,North Marquesan,mrq,language,Papunesia,-8.89412,-140.108,22
Northern Cuona,2350,dka,dakp1242,ea,Dakpakha,dka,language,Eurasia,27.3762,91.8245,53
Northern Emberá,1904,emp,nort2972,saphon,Northern Emberá,emp,language,South America,7.12761,-77.574,32
Northern Khmer,965,kxm,nort2684,ph,Northern Khmer,kxm,language,Eurasia,14.4674,103.863,43
Northern Mao,1349,myf,bamb1262,gm,Bambassi,myf,language,Africa,9.82554,34.6522,36
