ItemID,Participant,Block,TrialOrder,Response,RT,Session,Item_Pinyin,ASCII,Item_ZhuyinFuhao
2727,22,12,1822,0,779,2,jen4,j^n4,ㄐㄣˋ
2728,1,20,3185,0,612,2,rva2,rya2,ㄖㄩㄚˊ
2728,8,11,1735,0,2644,2,rva2,rya2,ㄖㄩㄚˊ
2728,20,13,1927,0,5,2,rva2,rya2,ㄖㄩㄚˊ
2728,22,16,2518,0,1160,2,rva2,rya2,ㄖㄩㄚˊ
2728,2,19,2981,0,611,2,rva2,rya2,ㄖㄩㄚˊ
2729,22,16,2540,0,826,2,dve2,tye2,ㄉㄩㄝˊ
2729,20,11,1617,0,136,2,dve2,tye2,ㄉㄩㄝˊ
2729,1,19,2943,0,1416,2,dve2,tye2,ㄉㄩㄝˊ
2729,2,18,2782,0,449,2,dve2,tye2,ㄉㄩㄝˊ
2729,8,12,1878,0,2346,2,dve2,tye2,ㄉㄩㄝˊ
2730,1,11,1663,0,1501,2,cue2,Cue2,ㄘㄨㄝˊ
2730,22,20,3187,0,2017,2,cue2,Cue2,ㄘㄨㄝˊ
2730,8,13,1945,0,2757,2,cue2,Cue2,ㄘㄨㄝˊ
2730,20,17,2707,0,62,2,cue2,Cue2,ㄘㄨㄝˊ
2730,2,18,2873,0,772,2,cue2,Cue2,ㄘㄨㄝˊ
2731,22,15,2375,0,1100,2,tve3,Ty^3,ㄊㄩㄜˇ
2731,1,13,1986,0,1440,2,tve3,Ty^3,ㄊㄩㄜˇ
2731,2,13,2065,0,572,2,tve3,Ty^3,ㄊㄩㄜˇ
2731,20,18,2723,0,159,2,tve3,Ty^3,ㄊㄩㄜˇ
2731,8,11,1739,0,2323,2,tve3,Ty^3,ㄊㄩㄜˇ
2732,8,20,3164,0,859,2,yei1,iei1,ㄧㄟ
2732,20,19,2923,0,216,2,yei1,iei1,ㄧㄟ
2732,22,12,1871,0,2288,2,yei1,iei1,ㄧㄟ
2732,1,16,2444,0,2430,2,yei1,iei1,ㄧㄟ
2732,2,14,2192,1,1233,2,yei1,iei1,ㄧㄟ
2733,2,12,1916,0,630,2,lvai1,lyai1,ㄌㄩㄞ
2733,22,13,2004,0,2845,2,lvai1,lyai1,ㄌㄩㄞ
2733,1,17,2665,0,1039,2,lvai1,lyai1,ㄌㄩㄞ
2733,20,15,2372,0,43,2,lvai1,lyai1,ㄌㄩㄞ
2733,8,12,1914,0,2332,2,lvai1,lyai1,ㄌㄩㄞ
2734,1,13,2074,0,1350,2,bie1,pi^1,ㄅㄧㄜ
2734,22,11,1640,0,1878,2,bie1,pi^1,ㄅㄧㄜ
2734,2,20,3130,0,689,2,bie1,pi^1,ㄅㄧㄜ
2734,8,20,3146,0,923,2,bie1,pi^1,ㄅㄧㄜ
2734,20,19,2921,0,137,2,bie1,pi^1,ㄅㄧㄜ
2735,2,12,1817,0,832,2,piai1,Piai1,ㄆㄧㄞ
2735,1,18,2738,0,1025,2,piai1,Piai1,ㄆㄧㄞ
2735,8,16,2420,1,1913,2,piai1,Piai1,ㄆㄧㄞ
2735,22,11,1702,0,1216,2,piai1,Piai1,ㄆㄧㄞ
2735,20,13,1966,0,771,2,piai1,Piai1,ㄆㄧㄞ
2736,8,20,3043,1,770,2,zhiang1,ZiaN1,ㄓㄧㄤ
2736,2,14,2188,0,646,2,zhiang1,ZiaN1,ㄓㄧㄤ
2736,1,17,2691,0,1002,2,zhiang1,ZiaN1,ㄓㄧㄤ
2736,22,14,2092,0,1792,2,zhiang1,ZiaN1,ㄓㄧㄤ
2736,20,15,2247,0,175,2,zhiang1,ZiaN1,ㄓㄧㄤ
2737,8,17,2635,0,1862,2,ke1,Ke1,ㄎㄝ
2737,20,16,2444,0,132,2,ke1,Ke1,ㄎㄝ
2737,22,13,1993,0,1691,2,ke1,Ke1,ㄎㄝ
2737,2,21,3243,0,521,2,ke1,Ke1,ㄎㄝ
2737,1,13,1929,0,1069,2,ke1,Ke1,ㄎㄝ
2738,22,18,2840,0,471,2,shiai1,Siai1,ㄕㄧㄞ
2738,20,13,2073,0,245,2,shiai1,Siai1,ㄕㄧㄞ
2738,1,12,1856,0,1856,2,shiai1,Siai1,ㄕㄧㄞ
2738,8,17,2694,1,802,2,shiai1,Siai1,ㄕㄧㄞ
2738,2,20,3173,0,769,2,shiai1,Siai1,ㄕㄧㄞ
2739,2,16,2495,0,1246,2,shuao1,Suau1,ㄕㄨㄠ
2739,8,19,2914,1,1339,2,shuao1,Suau1,ㄕㄨㄠ
2739,22,13,2056,0,1142,2,shuao1,Suau1,ㄕㄨㄠ
2739,20,16,2439,0,143,2,shuao1,Suau1,ㄕㄨㄠ
2739,1,20,3166,0,1100,2,shuao1,Suau1,ㄕㄨㄠ
2740,20,15,2387,0,760,2,jue1,jue1,ㄐㄨㄝ
2740,8,12,1895,0,2089,2,jue1,jue1,ㄐㄨㄝ
2740,22,14,2233,0,667,2,jue1,jue1,ㄐㄨㄝ
2740,2,17,2621,0,703,2,jue1,jue1,ㄐㄨㄝ
2740,1,11,1659,0,1004,2,jue1,jue1,ㄐㄨㄝ
2741,2,13,2048,0,1029,2,zen1,c^n1,ㄗㄣ
2741,20,13,1957,0,132,2,zen1,c^n1,ㄗㄣ
2741,22,19,2940,0,407,2,zen1,c^n1,ㄗㄣ
2741,8,16,2558,1,2002,2,zen1,c^n1,ㄗㄣ
2741,1,13,1984,1,1859,2,zen1,c^n1,ㄗㄣ
2742,20,12,1800,0,152,2,qe3,q^3,ㄑㄜˇ
2742,22,16,2533,0,818,2,qe3,q^3,ㄑㄜˇ
2742,1,13,2079,0,1311,2,qe3,q^3,ㄑㄜˇ
2742,8,19,2946,1,1357,2,qe3,q^3,ㄑㄜˇ
2742,2,11,1750,0,610,2,qe3,q^3,ㄑㄜˇ
2743,20,20,3070,0,180,2,zve2,cye2,ㄗㄩㄝˊ
2743,2,12,1904,0,724,2,zve2,cye2,ㄗㄩㄝˊ
2743,1,15,2367,0,2253,2,zve2,cye2,ㄗㄩㄝˊ
2743,8,18,2871,0,2037,2,zve2,cye2,ㄗㄩㄝˊ
2743,22,18,2870,0,1223,2,zve2,cye2,ㄗㄩㄝˊ
2744,20,14,2238,0,42,2,dvn2,tyn2,ㄉㄩㄣˊ
2744,1,14,2190,0,2359,2,dvn2,tyn2,ㄉㄩㄣˊ
2744,2,20,3068,0,829,2,dvn2,tyn2,ㄉㄩㄣˊ
2744,22,12,1807,0,625,2,dvn2,tyn2,ㄉㄩㄣˊ
2744,8,18,2775,0,2325,2,dvn2,tyn2,ㄉㄩㄣˊ
2745,8,18,2818,0,1536,2,shai2,Sai2,ㄕㄞˊ
2745,22,11,1684,0,1781,2,shai2,Sai2,ㄕㄞˊ
2745,2,16,2486,0,1495,2,shai2,Sai2,ㄕㄞˊ
2745,1,17,2589,0,1469,2,shai2,Sai2,ㄕㄞˊ
2745,20,16,2461,0,96,2,shai2,Sai2,ㄕㄞˊ
2746,22,14,2183,0,959,2,rie3,ri[3,ㄖㄧㄝˇ
2746,2,13,1999,0,578,2,rie3,ri[3,ㄖㄧㄝˇ
2746,20,12,1772,0,195,2,rie3,ri[3,ㄖㄧㄝˇ
2746,8,13,2011,0,2692,2,rie3,ri[3,ㄖㄧㄝˇ
2746,1,19,3033,0,1242,2,rie3,ri[3,ㄖㄧㄝˇ
2747,20,13,2020,0,25,2,svai2,syai2,ㄙㄩㄞˊ
2747,2,17,2574,0,866,2,svai2,syai2,ㄙㄩㄞˊ
2747,22,13,2058,0,948,2,svai2,syai2,ㄙㄩㄞˊ
2747,8,14,2162,0,2019,2,svai2,syai2,ㄙㄩㄞˊ
2747,1,14,2082,0,1254,2,svai2,syai2,ㄙㄩㄞˊ
2748,1,17,2657,0,1844,2,shue3,Sue3,ㄕㄨㄝˇ
2748,20,11,1757,0,241,2,shue3,Sue3,ㄕㄨㄝˇ
2748,2,18,2834,0,1028,2,shue3,Sue3,ㄕㄨㄝˇ
2748,8,21,3249,1,1149,2,shue3,Sue3,ㄕㄨㄝˇ
2748,22,20,3049,0,993,2,shue3,Sue3,ㄕㄨㄝˇ
2749,1,17,2669,0,1905,2,xuang3,xuaN3,ㄒㄨㄤˇ
2749,20,11,1673,0,186,2,xuang3,xuaN3,ㄒㄨㄤˇ
2749,8,13,2053,1,1937,2,xuang3,xuaN3,ㄒㄨㄤˇ
2749,22,12,1817,1,2126,2,xuang3,xuaN3,ㄒㄨㄤˇ
2749,2,16,2415,0,1839,2,xuang3,xuaN3,ㄒㄨㄤˇ
2750,8,15,2388,0,2375,2,cia4,Cia4,ㄘㄧㄚˋ
2750,1,17,2569,1,1295,2,cia4,Cia4,ㄘㄧㄚˋ
2750,20,16,2485,0,70,2,cia4,Cia4,ㄘㄧㄚˋ
2750,2,15,2345,1,2403,2,cia4,Cia4,ㄘㄧㄚˋ
2750,22,16,2542,0,1107,2,cia4,Cia4,ㄘㄧㄚˋ
2751,2,16,2516,0,850,2,buai2,puai2,ㄅㄨㄞˊ
2751,1,11,1624,0,636,2,buai2,puai2,ㄅㄨㄞˊ
2751,22,20,3189,0,626,2,buai2,puai2,ㄅㄨㄞˊ
2751,8,15,2293,1,1870,2,buai2,puai2,ㄅㄨㄞˊ
2751,20,17,2603,0,106,2,buai2,puai2,ㄅㄨㄞˊ
2752,22,18,2821,0,1896,2,liai4,liai4,ㄌㄧㄞˋ
2752,8,18,2800,1,1495,2,liai4,liai4,ㄌㄧㄞˋ
2752,2,13,2054,0,1250,2,liai4,liai4,ㄌㄧㄞˋ
2752,20,20,3110,0,93,2,liai4,liai4,ㄌㄧㄞˋ
2752,1,18,2780,0,1312,2,liai4,liai4,ㄌㄧㄞˋ
2753,20,20,3148,0,550,2,ja1,ja1,ㄐㄚ
2753,22,20,3171,0,939,2,ja1,ja1,ㄐㄚ
2753,2,11,1650,0,1106,2,ja1,ja1,ㄐㄚ
2753,1,17,2672,1,1040,2,ja1,ja1,ㄐㄚ
2753,8,18,2873,1,1393,2,ja1,ja1,ㄐㄚ
2754,20,15,2331,0,593,2,jvai2,jyai2,ㄐㄩㄞˊ
2754,2,15,2360,0,1164,2,jvai2,jyai2,ㄐㄩㄞˊ
2754,22,12,1826,0,1081,2,jvai2,jyai2,ㄐㄩㄞˊ
2754,1,16,2545,0,1292,2,jvai2,jyai2,ㄐㄩㄞˊ
2754,8,19,3017,0,1255,2,jvai2,jyai2,ㄐㄩㄞˊ
2755,2,20,3111,0,645,2,zvao4,cyau4,ㄗㄩㄠˋ
2755,20,11,1661,0,312,2,zvao4,cyau4,ㄗㄩㄠˋ
2755,1,21,3200,1,1100,2,zvao4,cyau4,ㄗㄩㄠˋ
2755,8,17,2666,1,854,2,zvao4,cyau4,ㄗㄩㄠˋ
2755,22,13,1987,0,673,2,zvao4,cyau4,ㄗㄩㄠˋ
2756,8,13,2021,0,2009,2,fao3,fau3,ㄈㄠˇ
2756,22,21,3267,0,1269,2,fao3,fau3,ㄈㄠˇ
2756,1,14,2141,0,881,2,fao3,fau3,ㄈㄠˇ
2756,20,11,1694,0,1,2,fao3,fau3,ㄈㄠˇ
2756,2,17,2711,0,1892,2,fao3,fau3,ㄈㄠˇ
2757,2,14,2169,0,455,2,jvang1,jyaN1,ㄐㄩㄤ
2757,1,20,3054,0,1826,2,jvang1,jyaN1,ㄐㄩㄤ
2757,8,11,1615,0,2306,2,jvang1,jyaN1,ㄐㄩㄤ
2757,22,12,1906,0,1331,2,jvang1,jyaN1,ㄐㄩㄤ
2757,20,13,1939,0,70,2,jvang1,jyaN1,ㄐㄩㄤ
2758,20,19,2977,0,109,2,3-Jun,3-Jun,ㄐㄨㄣˊ
2758,2,13,1969,0,431,2,3-Jun,3-Jun,ㄐㄨㄣˊ
2758,8,20,3111,0,2037,2,3-Jun,3-Jun,ㄐㄨㄣˊ
2758,22,16,2441,0,1002,2,3-Jun,3-Jun,ㄐㄨㄣˊ
2758,1,18,2804,0,1599,2,3-Jun,3-Jun,ㄐㄨㄣˊ
2759,8,18,2806,0,1654,2,rei1,rei1,ㄖㄟ
2759,1,18,2779,0,762,2,rei1,rei1,ㄖㄟ
2759,22,11,1606,1,1225,2,rei1,rei1,ㄖㄟ
2759,20,15,2312,0,131,2,rei1,rei1,ㄖㄟ
2759,2,17,2610,0,1577,2,rei1,rei1,ㄖㄟ
2760,8,21,3245,0,1169,2,deng2,teN2,ㄉㄥˊ
2760,2,17,2651,1,3711,2,deng2,teN2,ㄉㄥˊ
2760,22,15,2254,0,2105,2,deng2,teN2,ㄉㄥˊ
2760,20,15,2315,0,79,2,deng2,teN2,ㄉㄥˊ
2760,1,16,2534,0,1165,2,deng2,teN2,ㄉㄥˊ
2761,8,19,2896,0,1530,2,jang4,jaN4,ㄐㄤˋ
2761,1,20,3100,0,670,2,jang4,jaN4,ㄐㄤˋ
2761,2,14,2226,0,685,2,jang4,jaN4,ㄐㄤˋ
2761,22,14,2223,0,1230,2,jang4,jaN4,ㄐㄤˋ
2761,20,16,2551,0,89,2,jang4,jaN4,ㄐㄤˋ
2762,20,13,2045,0,78,2,zhia4,Zia4,ㄓㄧㄚˋ
2762,8,15,2245,1,1712,2,zhia4,Zia4,ㄓㄧㄚˋ
2762,1,16,2411,0,922,2,zhia4,Zia4,ㄓㄧㄚˋ
2762,2,18,2807,0,891,2,zhia4,Zia4,ㄓㄧㄚˋ
2762,22,19,2883,0,2168,2,zhia4,Zia4,ㄓㄧㄚˋ
2763,2,15,2288,0,837,2,zhva4,Zya4,ㄓㄩㄚˋ
2763,8,21,3268,1,1239,2,zhva4,Zya4,ㄓㄩㄚˋ
2763,20,18,2839,0,93,2,zhva4,Zya4,ㄓㄩㄚˋ
2763,1,17,2604,0,1606,2,zhva4,Zya4,ㄓㄩㄚˋ
2763,22,12,1767,0,2265,2,zhva4,Zya4,ㄓㄩㄚˋ
2764,22,19,3005,0,628,2,xve3,xy^3,ㄒㄩㄜˇ
2764,20,18,2871,0,145,2,xve3,xy^3,ㄒㄩㄜˇ
2764,1,20,3162,0,556,2,xve3,xy^3,ㄒㄩㄜˇ
2764,2,17,2691,0,660,2,xve3,xy^3,ㄒㄩㄜˇ
2764,8,12,1916,1,2483,2,xve3,xy^3,ㄒㄩㄜˇ
2765,8,20,3051,0,2356,2,rie2,ri[2,ㄖㄧㄝˊ
2765,22,18,2811,0,1027,2,rie2,ri[2,ㄖㄧㄝˊ
2765,20,12,1760,0,390,2,rie2,ri[2,ㄖㄧㄝˊ
2765,2,21,3235,0,603,2,rie2,ri[2,ㄖㄧㄝˊ
2765,1,18,2739,0,723,2,rie2,ri[2,ㄖㄧㄝˊ
2766,20,19,2960,0,29,2,guai2,kuai2,ㄍㄨㄞˊ
2766,1,17,2645,0,920,2,guai2,kuai2,ㄍㄨㄞˊ
2766,22,12,1869,0,1014,2,guai2,kuai2,ㄍㄨㄞˊ
2766,8,19,3007,0,2153,2,guai2,kuai2,ㄍㄨㄞˊ
2766,2,11,1743,0,676,2,guai2,kuai2,ㄍㄨㄞˊ
2767,20,12,1908,0,815,2,zv3,cy3,ㄗㄩˇ
2767,1,14,2156,1,1890,2,zv3,cy3,ㄗㄩˇ
2767,22,11,1636,1,2476,2,zv3,cy3,ㄗㄩˇ
2767,2,17,2717,0,1518,2,zv3,cy3,ㄗㄩˇ
2767,8,15,2312,0,1563,2,zv3,cy3,ㄗㄩˇ
2768,22,21,3213,0,718,2,cv3,Cy3,ㄘㄩˇ
2768,8,13,1946,1,1677,2,cv3,Cy3,ㄘㄩˇ
2768,1,16,2475,1,1251,2,cv3,Cy3,ㄘㄩˇ
2768,2,13,2024,0,721,2,cv3,Cy3,ㄘㄩˇ
2768,20,12,1791,0,215,2,cv3,Cy3,ㄘㄩˇ
2769,20,12,1852,0,71,2,rue3,rue3,ㄖㄨㄝˇ
2769,1,15,2264,0,1062,2,rue3,rue3,ㄖㄨㄝˇ
2769,2,16,2533,0,1829,2,rue3,rue3,ㄖㄨㄝˇ
2769,8,13,2070,1,1539,2,rue3,rue3,ㄖㄨㄝˇ
2769,22,15,2348,0,918,2,rue3,rue3,ㄖㄨㄝˇ
2770,8,15,2316,0,1565,2,ve3,ye3,ㄩㄝˇ
2770,20,15,2295,0,106,2,ve3,ye3,ㄩㄝˇ
2770,22,17,2715,0,1656,2,ve3,ye3,ㄩㄝˇ
2770,2,18,2737,0,716,2,ve3,ye3,ㄩㄝˇ
2770,1,12,1793,0,1457,2,ve3,ye3,ㄩㄝˇ
2771,8,21,3201,1,902,2,nvang2,nyaN2,ㄋㄩㄤˊ
2771,22,13,2060,0,541,2,nvang2,nyaN2,ㄋㄩㄤˊ
2771,2,16,2474,0,918,2,nvang2,nyaN2,ㄋㄩㄤˊ
2771,1,12,1764,0,855,2,nvang2,nyaN2,ㄋㄩㄤˊ
2771,20,21,3250,0,747,2,nvang2,nyaN2,ㄋㄩㄤˊ
2772,1,20,3055,1,1959,2,rvo4,ryo4,ㄖㄩㄛˋ
2772,2,11,1717,0,663,2,rvo4,ryo4,ㄖㄩㄛˋ
2772,20,13,2058,0,42,2,rvo4,ryo4,ㄖㄩㄛˋ
2772,22,18,2749,0,1636,2,rvo4,ryo4,ㄖㄩㄛˋ
2772,8,21,3271,1,837,2,rvo4,ryo4,ㄖㄩㄛˋ
2773,2,16,2423,1,1704,2,te4,Te4,ㄊㄝˋ
2773,1,12,1837,0,1002,2,te4,Te4,ㄊㄝˋ
2773,8,13,2010,0,2959,2,te4,Te4,ㄊㄝˋ
2773,22,17,2670,1,2203,2,te4,Te4,ㄊㄝˋ
2773,20,19,2971,0,217,2,te4,Te4,ㄊㄝˋ
2774,1,18,2721,0,697,2,kvi2,Kyei2,ㄎㄩㄟˊ
2774,8,20,3110,0,1963,2,kvi2,Kyei2,ㄎㄩㄟˊ
2774,20,13,1980,0,128,2,kvi2,Kyei2,ㄎㄩㄟˊ
2774,2,15,2278,0,1970,2,kvi2,Kyei2,ㄎㄩㄟˊ
2774,22,16,2446,0,2401,2,kvi2,Kyei2,ㄎㄩㄟˊ
2775,20,19,2927,0,541,2,tei3,Tei3,ㄊㄟˇ
2775,8,17,2705,0,2032,2,tei3,Tei3,ㄊㄟˇ
2775,22,14,2111,0,1088,2,tei3,Tei3,ㄊㄟˇ
2775,1,17,2713,1,1403,2,tei3,Tei3,ㄊㄟˇ
2775,2,19,2967,0,1002,2,tei3,Tei3,ㄊㄟˇ
2776,2,15,2271,0,1194,2,hiong4,hioN4,ㄏㄩㄥˋ
2776,8,17,2677,0,1938,2,hiong4,hioN4,ㄏㄩㄥˋ
2776,22,18,2798,0,1726,2,hiong4,hioN4,ㄏㄩㄥˋ
2776,1,16,2521,0,1095,2,hiong4,hioN4,ㄏㄩㄥˋ
2776,20,19,3039,0,393,2,hiong4,hioN4,ㄏㄩㄥˋ
2777,22,15,2341,0,1196,2,gva3,kya3,ㄍㄩㄚˇ
2777,2,19,2928,0,578,2,gva3,kya3,ㄍㄩㄚˇ
2777,1,14,2132,0,1488,2,gva3,kya3,ㄍㄩㄚˇ
2777,20,17,2648,0,87,2,gva3,kya3,ㄍㄩㄚˇ
2777,8,20,3176,0,1448,2,gva3,kya3,ㄍㄩㄚˇ
2778,20,18,2760,0,192,2,tua4,Tua4,ㄊㄨㄚˋ
2778,22,15,2310,0,861,2,tua4,Tua4,ㄊㄨㄚˋ
2778,2,14,2155,0,1171,2,tua4,Tua4,ㄊㄨㄚˋ
2778,1,13,1988,0,1537,2,tua4,Tua4,ㄊㄨㄚˋ
2778,8,13,2059,1,1227,2,tua4,Tua4,ㄊㄨㄚˋ
2779,2,16,2426,0,1126,2,rin2,rin2,ㄖㄧㄣˊ
2779,8,21,3248,1,1379,2,rin2,rin2,ㄖㄧㄣˊ
2779,22,19,2941,0,783,2,rin2,rin2,ㄖㄧㄣˊ
2779,1,19,2895,0,1364,2,rin2,rin2,ㄖㄧㄣˊ
2779,20,14,2103,0,283,2,rin2,rin2,ㄖㄧㄣˊ
2780,8,16,2430,1,1925,2,rvan4,ry[n4,ㄖㄩㄢˋ
2780,2,13,1956,0,650,2,rvan4,ry[n4,ㄖㄩㄢˋ
2780,1,13,2062,0,1838,2,rvan4,ry[n4,ㄖㄩㄢˋ
2780,22,19,3012,0,1508,2,rvan4,ry[n4,ㄖㄩㄢˋ
2780,20,11,1753,0,54,2,rvan4,ry[n4,ㄖㄩㄢˋ
2781,2,13,2004,0,965,2,an2,an2,ㄢˊ
2781,8,12,1797,1,1925,2,an2,an2,ㄢˊ
2781,22,12,1816,0,535,2,an2,an2,ㄢˊ
2781,1,18,2810,1,2249,2,an2,an2,ㄢˊ
2781,20,11,1693,0,134,2,an2,an2,ㄢˊ
2782,2,18,2743,0,680,2,jong3,joN3,ㄐㄨㄥˇ
2782,1,11,1641,1,2777,2,jong3,joN3,ㄐㄨㄥˇ
2782,22,17,2627,0,2050,2,jong3,joN3,ㄐㄨㄥˇ
2782,20,14,2099,0,65,2,jong3,joN3,ㄐㄨㄥˇ
2782,8,13,2073,1,889,2,jong3,joN3,ㄐㄨㄥˇ
2783,8,15,2291,0,1667,2,nou3,nou3,ㄋㄡˇ
2783,20,20,3157,0,290,2,nou3,nou3,ㄋㄡˇ
2783,2,16,2456,0,1285,2,nou3,nou3,ㄋㄡˇ
2783,22,20,3059,0,1242,2,nou3,nou3,ㄋㄡˇ
2783,1,14,2206,1,2093,2,nou3,nou3,ㄋㄡˇ
2784,22,15,2260,0,2589,2,fua3,fua3,ㄈㄨㄚˇ
2784,2,17,2594,0,1861,2,fua3,fua3,ㄈㄨㄚˇ
2784,20,15,2298,0,327,2,fua3,fua3,ㄈㄨㄚˇ
2784,1,12,1899,0,994,2,fua3,fua3,ㄈㄨㄚˇ
2784,8,11,1711,1,1163,2,fua3,fua3,ㄈㄨㄚˇ
2785,22,21,3221,0,901,2,fe1,f^1,ㄈㄜ
2785,8,18,2804,0,1743,2,fe1,f^1,ㄈㄜ
2785,20,21,3257,0,376,2,fe1,f^1,ㄈㄜ
2785,2,20,3137,0,1151,2,fe1,f^1,ㄈㄜ
2785,1,19,2969,0,784,2,fe1,f^1,ㄈㄜ
2786,22,21,3230,0,1032,2,chuao2,zuau2,ㄔㄨㄠˊ
2786,20,18,2835,0,185,2,chuao2,zuau2,ㄔㄨㄠˊ
2786,8,19,2957,1,1038,2,chuao2,zuau2,ㄔㄨㄠˊ
2786,2,13,1936,0,852,2,chuao2,zuau2,ㄔㄨㄠˊ
2786,1,13,1966,0,1030,2,chuao2,zuau2,ㄔㄨㄠˊ
2787,8,14,2105,1,1548,2,she2,Se2,ㄕㄝˊ
2787,2,12,1775,0,1229,2,she2,Se2,ㄕㄝˊ
2787,20,17,2695,0,230,2,she2,Se2,ㄕㄝˊ
2787,22,16,2483,1,1421,2,she2,Se2,ㄕㄝˊ
2787,1,17,2679,0,2084,2,she2,Se2,ㄕㄝˊ
2788,22,18,2794,0,1468,2,she3,Se3,ㄕㄝˇ
2788,1,13,2022,0,1918,2,she3,Se3,ㄕㄝˇ
2788,8,13,2074,0,1275,2,she3,Se3,ㄕㄝˇ
2788,2,12,1914,0,579,2,she3,Se3,ㄕㄝˇ
2788,20,11,1742,0,252,2,she3,Se3,ㄕㄝˇ
2789,8,11,1759,1,1614,2,lie4,li^4,ㄌㄧㄜˋ
2789,2,11,1721,0,670,2,lie4,li^4,ㄌㄧㄜˋ
2789,20,20,3108,0,134,2,lie4,li^4,ㄌㄧㄜˋ
2789,1,14,2100,0,1536,2,lie4,li^4,ㄌㄧㄜˋ
2789,22,11,1629,0,2238,2,lie4,li^4,ㄌㄧㄜˋ
2790,1,19,2991,0,1156,2,te3,Te3,ㄊㄝˇ
2790,2,14,2115,0,422,2,te3,Te3,ㄊㄝˇ
2790,22,20,3090,0,723,2,te3,Te3,ㄊㄝˇ
2790,20,17,2600,0,157,2,te3,Te3,ㄊㄝˇ
2790,8,13,1924,1,2065,2,te3,Te3,ㄊㄝˇ
2791,1,11,1758,0,692,2,mui2,mui2,ㄇㄨㄟˊ
2791,2,17,2587,0,985,2,mui2,mui2,ㄇㄨㄟˊ
2791,8,21,3228,1,774,2,mui2,mui2,ㄇㄨㄟˊ
2791,20,19,2931,0,455,2,mui2,mui2,ㄇㄨㄟˊ
2791,22,20,3152,0,677,2,mui2,mui2,ㄇㄨㄟˊ
2792,2,19,3038,0,915,2,zuou3,cuou3,ㄗㄨㄡˇ
2792,8,12,1775,1,1533,2,zuou3,cuou3,ㄗㄨㄡˇ
2792,22,12,1892,0,810,2,zuou3,cuou3,ㄗㄨㄡˇ
2792,20,20,3127,0,404,2,zuou3,cuou3,ㄗㄨㄡˇ
2792,1,18,2847,0,1832,2,zuou3,cuou3,ㄗㄨㄡˇ
2793,22,11,1695,0,1497,2,lie1,li^1,ㄌㄧㄜ
2793,8,12,1857,0,2620,2,lie1,li^1,ㄌㄧㄜ
2793,1,16,2401,0,1561,2,lie1,li^1,ㄌㄧㄜ
2793,2,19,2955,0,623,2,lie1,li^1,ㄌㄧㄜ
2793,20,17,2713,0,133,2,lie1,li^1,ㄌㄧㄜ
2794,22,11,1749,0,1001,2,che2,z^2,ㄔㄜˊ
2794,8,13,1983,0,2371,2,che2,z^2,ㄔㄜˊ
2794,1,15,2277,0,920,2,che2,z^2,ㄔㄜˊ
2794,2,18,2852,0,899,2,che2,z^2,ㄔㄜˊ
2794,20,14,2225,0,262,2,che2,z^2,ㄔㄜˊ
2795,8,14,2224,1,1632,2,zhei2,Zei2,ㄓㄟˊ
2795,1,19,2882,0,1198,2,zhei2,Zei2,ㄓㄟˊ
2795,20,14,2177,0,168,2,zhei2,Zei2,ㄓㄟˊ
2795,22,14,2135,0,1369,2,zhei2,Zei2,ㄓㄟˊ
2795,2,19,2968,0,768,2,zhei2,Zei2,ㄓㄟˊ
2796,8,16,2531,1,2158,2,vou2,you2,ㄩㄡˊ
2796,2,14,2084,0,993,2,vou2,you2,ㄩㄡˊ
2796,1,15,2281,0,975,2,vou2,you2,ㄩㄡˊ
2796,22,12,1792,1,3028,2,vou2,you2,ㄩㄡˊ
2796,20,19,2907,0,9,2,vou2,you2,ㄩㄡˊ
2797,20,19,2951,0,14,2,rvn1,ryn1,ㄖㄩㄣ
2797,22,19,2966,0,915,2,rvn1,ryn1,ㄖㄩㄣ
2797,8,18,2811,0,1526,2,rvn1,ryn1,ㄖㄩㄣ
2797,2,13,2014,0,795,2,rvn1,ryn1,ㄖㄩㄣ
2797,1,17,2627,0,1395,2,rvn1,ryn1,ㄖㄩㄣ
2798,20,16,2428,0,122,2,shvi1,Syei1,ㄕㄩㄟ
2798,2,19,2992,0,1037,2,shvi1,Syei1,ㄕㄩㄟ
2798,1,18,2724,0,1668,2,shvi1,Syei1,ㄕㄩㄟ
2798,8,12,1831,0,2186,2,shvi1,Syei1,ㄕㄩㄟ
2798,22,18,2789,0,1241,2,shvi1,Syei1,ㄕㄩㄟ
2799,22,14,2187,0,3933,2,sian3,si[n3,ㄙㄧㄢˇ
2799,2,15,2372,0,1902,2,sian3,si[n3,ㄙㄧㄢˇ
2799,1,15,2376,1,1622,2,sian3,si[n3,ㄙㄧㄢˇ
2799,20,17,2644,0,82,2,sian3,si[n3,ㄙㄧㄢˇ
2799,8,15,2258,1,990,2,sian3,si[n3,ㄙㄧㄢˇ
2800,8,13,1959,1,1729,2,shie4,Si[4,ㄕㄧㄝˋ
2800,1,18,2811,0,1752,2,shie4,Si[4,ㄕㄧㄝˋ
2800,22,20,3070,1,2827,2,shie4,Si[4,ㄕㄧㄝˋ
2800,2,11,1685,0,619,2,shie4,Si[4,ㄕㄧㄝˋ
2800,20,17,2593,0,285,2,shie4,Si[4,ㄕㄧㄝˋ
2801,2,19,2974,0,430,2,chvi3,zyei3,ㄔㄩㄟˇ
